Lat,Long,h_tx_asl,h_rx_asl,delta_h_tx_rx,d_2d,d_3d,freq,avg_building_heigth,avg_vegetation_heigth,avg_ground_heigth,building_depth_2d,building_depth_3d,n_building,vegetation_depth_2d,vegetation_depth_3d,n_vegetation,avg_diffracted_comp,std_building,std_vegetation,std_ground,pl
-22.97751538,-43.22201693,53,9.5,43.5,1036.162576,1037.0753,3500,6.3057,2.9325,8.5834,0,0,0,0,0,0,31.25,5.9299,7.7508,2.8145,129.90793
-22.97752112,-43.22204532,53,9.5,43.5,1033.186992,1034.1023,3500,6.2998,2.941,8.5908,0,0,0,0,0,0,31.25,5.9415,7.7604,2.8149,114.21393
-22.97752399,-43.22205952,53,9.5,43.5,1031.6992,1032.6158,3500,6.2786,2.9365,8.5946,0,0,0,0,0,0,31.25,5.9562,7.7636,2.8155,106.83993
-22.97752973,-43.22208791,53,9.5,43.5,1028.723616,1029.6429,3500,6.2794,2.9412,8.6023,0,0,0,0,0,0,31.25,5.9649,7.7665,2.816,114.38692
-22.97753453,-43.22211232,53,9.5,43.5,1026.167599,1027.0892,3500,6.3671,2.9542,8.6088,0,0,0,0,0,0,31.25,5.9256,7.7826,2.8162,105.91492
-22.9775384,-43.22213277,53,9.5,43.5,1024.03115,1024.9546,3500,6.3629,2.9541,8.6138,0,0,0,0,0,0,31.25,5.9347,7.789,2.8167,103.70692
-22.97754111,-43.22214708,53,9.5,43.5,1022.535637,1023.4605,3500,6.306,2.9629,8.6184,0,0,0,0,0,0,31.25,5.9657,7.7919,2.8169,100.27893
-22.97754343,-43.22215934,53,9.5,43.5,1021.253768,1022.1797,3500,6.3821,2.9594,8.6218,0,0,0,0,0,0,31.25,5.9343,7.7961,2.8168,103.84492
-22.97754459,-43.22216548,53,9.5,43.5,1020.612834,1021.5394,3500,6.3511,2.9638,8.6235,0,0,0,0,0,0,31.25,5.9443,7.8008,2.8168,109.54893
-22.97754537,-43.22216957,53,9.5,43.5,1020.185545,1021.1125,3500,6.4491,2.9633,8.6245,0,0,0,0,0,0,31.25,5.8999,7.7998,2.8169,112.51292
-22.97754653,-43.2221757,53,9.5,43.5,1019.544611,1020.4722,3500,6.3461,2.9549,8.6261,0,0,0,0,0,0,31.25,5.9509,7.8041,2.8171,108.53093
-22.97755078,-43.22219819,53,9.5,43.5,1017.194521,1018.1242,3500,6.4651,2.9607,8.6324,0,0,0,0,0,0,31.25,5.8977,7.8086,2.8173,101.39293
-22.97755426,-43.22221659,53,9.5,43.5,1015.271721,1016.2032,3500,6.4267,2.9547,8.6375,0,0,0,0,0,0,31.25,5.9236,7.8171,2.8175,100.42393
-22.97755929,-43.22224317,53,9.5,43.5,1012.494346,1013.4283,3500,6.4536,2.9437,8.6449,0,0,0,0,0,0,31.25,5.9099,7.8259,2.8179,94.410927
-22.97756394,-43.2222677,53,9.5,43.5,1009.930616,1010.867,3500,6.4619,2.9988,8.652,0,0,0,0,0,0,31.25,5.864,7.8671,2.8186,101.89693
-22.97756897,-43.22229428,53,9.5,43.5,1007.153243,1008.0922,3500,6.5427,2.9692,8.6587,0,0,0,0,0,0,31.25,5.8799,7.8456,2.8184,104.56792
-22.97757208,-43.22231012,53,9.5,43.5,1005.494764,1006.4353,3500,6.577,2.9699,8.6638,0,0,0,0,0,0,31.25,5.8562,7.8505,2.8186,107.45393
-22.97757523,-43.22232511,53,9.5,43.5,1003.920737,1004.8627,3500,6.4885,3.0433,8.6679,0,0,0,0,0,0,31.25,5.8016,7.9332,2.8193,105.84692
-22.97758193,-43.22235696,53,9.5,43.5,1000.57593,1001.5211,3500,6.5475,2.9848,8.6767,0,0,0,0,0,0,31.25,5.8885,7.8672,2.8194,99.469925
-22.97758666,-43.22237945,53,9.5,43.5,998.2148897,999.16223,3500,6.5866,2.978,8.6827,0,0,0,0,0,0,31.25,5.8847,7.8758,2.8196,106.67293
-22.97759099,-43.22240006,53,9.5,43.5,996.0506034,997.00006,3500,6.5572,2.99,8.6879,0,0,0,0,0,0,31.25,5.9087,7.8826,2.8203,110.19593
-22.9775969,-43.22242817,53,9.5,43.5,993.0993042,994.05157,3500,6.5629,3.007,8.6959,0,0,0,0,0,0,31.25,5.9137,7.8938,2.8208,109.08893
-22.97760242,-43.2224544,53,9.5,43.5,990.3447588,991.29962,3500,6.5676,2.9909,8.7039,0,0,0,0,0,0,31.25,5.9188,7.9,2.8211,108.28193
-22.97760754,-43.22247876,53,9.5,43.5,987.786967,988.74432,3500,6.5218,3.0215,8.7109,0,0,0,0,0,0,31.25,5.9443,7.9094,2.8215,108.47293
-22.97761419,-43.2225104,53,9.5,43.5,984.4641583,985.42474,3500,6.5482,3.0091,8.72,0,0,0,0,0,0,31.25,5.9467,7.9206,2.822,107.54793
-22.97762278,-43.2225512,53,9.5,43.5,980.17958,981.14435,3500,6.6111,3.0479,8.7315,0,0,0,0,0,0,31.25,5.9309,7.9332,2.8224,110.59293
-22.97762707,-43.2225716,53,9.5,43.5,978.0372913,979.00421,3500,6.6032,3.0475,8.7369,0,0,0,0,0,0,31.25,5.9448,7.9412,2.8228,112.26292
-22.97763565,-43.22261241,53,9.5,43.5,973.7527145,974.72388,3500,6.5364,3.0267,8.7496,0,0,0,0,0,0,31.25,5.9907,7.9518,2.8233,111.01292
-22.97764424,-43.22265321,53,9.5,43.5,969.4681389,970.4436,3500,6.5278,3.0629,8.7618,0,0,0,0,0,0,31.25,6.0109,7.9712,2.8236,102.30293
-22.97764853,-43.22267361,53,9.5,43.5,967.3258515,968.30347,3500,6.5945,3.0625,8.7677,0,0,0,0,0,0,31.25,5.9855,7.9792,2.8237,102.02493
-22.97765711,-43.22271441,53,9.5,43.5,963.0412775,964.02319,3500,6.5902,3.0726,8.7791,0,0,0,0,0,0,31.25,6.0007,7.9962,2.8243,112.99693
-22.97766569,-43.22275521,53,9.5,43.5,958.7567045,959.74304,3500,6.5141,3.123,8.7921,0,0,0,0,0,0,31.25,5.9967,8.0427,2.8247,105.66793
-22.97766999,-43.22277561,53,9.5,43.5,956.6144185,957.60291,3500,6.5747,3.0914,8.7983,0,0,0,0,0,0,31.25,6.0281,8.0183,2.8246,113.55293
-22.97767857,-43.22281642,53,9.5,43.5,952.3298472,953.32281,3500,6.586,3.1144,8.8106,0,0,0,0,0,0,31.25,6.0384,8.0353,2.8248,108.07093
-22.97768286,-43.22283682,53,9.5,43.5,950.187562,951.18274,3500,6.5689,3.1283,8.817,0,0,0,0,0,0,31.25,6.0559,8.0428,2.8249,108.38193
-22.97768715,-43.22285722,53,9.5,43.5,948.0452771,949.04272,3500,6.6091,3.1222,8.8227,0,0,0,0,0,0,31.25,6.0453,8.0457,2.8252,113.00193
-22.97769574,-43.22289802,53,9.5,43.5,943.7607081,944.7627,3500,6.5323,3.1679,8.8357,0,0,0,0,0,0,31.25,6.0442,8.0988,2.8255,115.32593
-22.97770003,-43.22291842,53,9.5,43.5,941.618424,942.62268,3500,6.5425,3.1507,8.8419,0,0,0,0,0,0,31.25,6.0983,8.075,2.8255,105.76993
-22.97770861,-43.22295922,53,9.5,43.5,937.3338567,938.34271,3500,6.5741,3.1386,8.8552,0,0,0,0,0,0,31.25,6.098,8.0856,2.8253,106.72993
-22.97771291,-43.22297962,53,9.5,43.5,935.1915735,936.2027,3500,6.5807,3.1453,8.8617,0,0,0,0,0,0,31.25,6.1044,8.0929,2.8251,109.61893
-22.9777172,-43.22300003,53,9.5,43.5,933.0492906,934.06274,3500,6.6012,3.1595,8.8675,0,0,0,0,0,0,31.25,6.099,8.1029,2.8254,106.05392
-22.97772149,-43.22302043,53,9.5,43.5,930.907008,931.92279,3500,6.54,3.2127,8.8747,0,0,0,0,0,0,31.25,6.0861,8.1456,2.826,113.43593
-22.97772578,-43.22304083,53,9.5,43.5,928.7647257,929.7829,3500,6.5436,3.2255,8.8812,0,0,0,0,0,0,31.25,6.0885,8.1514,2.8257,105.63193
-22.97773007,-43.22306123,53,9.5,43.5,926.6224437,927.64288,3500,6.5879,3.1764,8.8877,0,0,0,0,0,0,31.25,6.1298,8.1168,2.8254,103.13193
-22.97786384,-43.22305405,53,9.5,43.5,924.2421631,925.26526,3500,7.0643,2.9357,8.8167,0,0,0,0,0,0,31.25,5.4856,8.2568,2.9621,105.86793
-22.97786161,-43.22304282,53,9.5,43.5,925.4186859,926.44049,3500,7.081,2.9177,8.8124,0,0,0,0,0,0,31.25,5.5133,8.2237,2.9616,107.25393
-22.97786606,-43.22306529,53,9.5,43.5,923.0656405,924.09009,3500,7.0687,2.9551,8.8203,0,0,0,0,0,0,31.25,5.4838,8.2614,2.9624,106.10992
-22.97786828,-43.22307653,53,9.5,43.5,921.889118,922.91486,3500,7.1039,2.9371,8.8234,0,0,0,0,0,0,31.25,5.4766,8.2468,2.9622,101.70792
-22.97787273,-43.223099,53,9.5,43.5,919.5360735,920.56439,3500,7.1255,2.9302,8.8302,0,0,0,0,0,0,31.25,5.5001,8.2471,2.963,107.98193
-22.97787496,-43.22311024,53,9.5,43.5,918.3595516,919.38922,3500,7.1551,2.9399,8.8344,0,0,0,0,0,0,31.25,5.4833,8.2732,2.9635,103.54693
-22.97787718,-43.22312147,53,9.5,43.5,917.1830298,918.21399,3500,7.1255,2.951,8.8381,0,0,0,0,0,0,31.25,5.4609,8.283,2.9638,103.87392
-22.97787941,-43.22313271,53,9.5,43.5,916.0065081,917.03882,3500,7.0973,2.9711,8.8414,0,0,0,0,0,0,31.25,5.4706,8.2888,2.9646,106.69193
-22.97788385,-43.22315518,53,9.5,43.5,913.6534654,914.68842,3500,7.1906,2.9166,8.848,0,0,0,0,0,0,31.25,5.4715,8.2704,2.9646,109.00193
-22.97789053,-43.22318889,53,9.5,43.5,910.1239025,911.16284,3500,7.1375,2.9759,8.8593,0,0,0,0,0,0,31.25,5.457,8.3118,2.9659,103.15593
-22.97789498,-43.22321136,53,9.5,43.5,907.7708614,908.8125,3500,7.1985,2.9422,8.8662,0,0,0,0,0,0,31.25,5.456,8.3072,2.9659,113.33493
-22.97790165,-43.22324507,53,9.5,43.5,904.2413012,905.28699,3500,7.1867,2.9702,8.8773,0,0,0,0,0,0,31.25,5.4796,8.3307,2.9672,113.71193
-22.9779061,-43.22326755,53,9.5,43.5,901.8882619,902.93671,3500,7.2231,2.959,8.8847,0,0,0,0,0,0,31.25,5.4577,8.3236,2.9669,120.85093
-22.97791277,-43.22330125,53,9.489152908,43.51084709,898.3587042,899.4118,3500,7.245,2.9591,8.8952,0,0,0,0,0,0,31.245,5.4701,8.3242,2.968,122.78293
-22.97779016,-43.22334684,53,9.5,43.5,896.6305275,897.68512,3500,6.6279,3.2369,8.9833,0,0,0,0,0,0,31.25,6.152,8.2801,2.8233,108.97493
-22.97779445,-43.22336724,53,9.5,43.5,894.4882502,895.54535,3500,6.6511,3.2145,8.9903,0,0,0,0,0,0,31.25,6.2059,8.2577,2.8226,109.08493
-22.97779874,-43.22338764,53,9.5,43.5,892.3459732,893.40558,3500,6.6408,3.2296,8.9973,0,0,0,0,0,0,31.25,6.2214,8.2658,2.8224,111.73793
-22.97780733,-43.22342845,53,9.5,43.5,888.0614201,889.12616,3500,6.7438,3.243,9.0114,0,0,0,0,0,0,31.25,6.1924,8.2811,2.8214,111.00293
-22.97781162,-43.22344885,53,9.5,43.5,885.9191441,886.98645,3500,6.6326,3.2551,9.0185,0,0,0,0,0,0,31.25,6.1923,8.2982,2.8222,115.26893
-22.97781591,-43.22346925,53,9.404781342,43.59521866,883.7768684,884.85144,3500,6.6465,3.2851,9.0265,0,0,0,0,0,0,31.202,6.1944,8.3283,2.8212,105.85793
-22.9778202,-43.22348965,53,9.334873199,43.6651268,881.634593,882.71521,3500,6.6584,3.3067,9.0333,0,0,0,0,0,0,31.167,6.1979,8.3372,2.8207,109.33593
-22.97782879,-43.22353045,53,9.085978508,43.91402149,877.3500433,878.44836,3500,6.6848,3.283,9.0491,0,0,0,0,0,0,31.043,6.2621,8.3257,2.8177,106.92093
-22.97783308,-43.22355085,53,8.981117249,44.01888275,875.2077689,876.31403,3500,6.7183,3.3111,9.0579,0,0,0,0,0,0,30.991,6.1855,8.3855,2.8159,111.76693
-22.97783737,-43.22357125,53,8.957473755,44.04252625,873.0654949,874.17566,3500,6.6979,3.3061,9.0665,0,0,0,0,0,0,30.979,6.213,8.3889,2.8139,105.64493
-22.97784166,-43.22359165,53,9.065235138,43.93476486,870.9232212,872.0307,3500,6.694,3.3261,9.075,0,0,0,0,0,0,31.033,6.2219,8.3584,2.8126,106.79893
-22.97784596,-43.22361206,53,9.0602808,43.9397192,868.7809479,869.89142,3500,6.6922,3.3475,9.0839,0,0,0,0,0,0,31.03,6.2295,8.3879,2.8106,107.31393
-22.97785025,-43.22363246,53,9.168043137,43.83195686,866.638675,867.7464,3500,6.724,3.3627,9.0923,0,0,0,0,0,0,31.084,6.2264,8.3971,2.8089,107.15393
-22.97785454,-43.22365286,53,9.239884377,43.76011562,864.4964023,865.60327,3500,6.7194,3.3538,9.1006,0,0,0,0,0,0,31.12,6.2359,8.4149,2.807,107.16793
-22.97786312,-43.22369366,53,9.342691422,43.65730858,860.2118582,861.31897,3500,6.7407,3.3525,9.1171,0,0,0,0,0,0,31.171,6.2382,8.4434,2.8043,108.43693
-22.97786742,-43.22371406,53,9.37365818,43.62634182,858.0695866,859.17792,3500,6.7232,3.3603,9.1252,0,0,0,0,0,0,31.187,6.2532,8.4516,2.8029,107.37392
-22.97787171,-43.22373446,53,9.499380112,43.50061989,855.9273154,857.03204,3500,6.7661,3.3768,9.1329,0,0,0,0,0,0,31.25,6.2467,8.4209,2.8027,111.15493
-22.97788029,-43.22377526,53,9.5,43.5,851.6427741,852.75299,3500,6.7368,3.436,9.1492,0,0,0,0,0,0,31.25,6.2143,8.508,2.8005,119.12492
-22.97788458,-43.22379566,53,9.5,43.5,849.5005041,850.61353,3500,6.7374,3.4088,9.1568,0,0,0,0,0,0,31.25,6.2873,8.4702,2.7996,109.58192
-22.97789317,-43.22383647,53,9.5,43.5,845.215965,846.33459,3500,6.7893,3.398,9.1725,0,0,0,0,0,0,31.25,6.272,8.5032,2.7976,106.12693
-22.97790175,-43.22387727,53,9.5,43.5,840.9314274,842.05579,3500,6.7821,3.4584,9.1885,0,0,0,0,0,0,31.25,6.2351,8.5329,2.7961,100.85193
-22.97790604,-43.22389767,53,9.5,43.5,838.7891592,839.91638,3500,6.7574,3.4714,9.1964,0,0,0,0,0,0,31.25,6.2548,8.5522,2.7955,109.74992
-22.97791892,-43.22395887,53,9.5,43.5,832.3623568,833.49823,3500,6.8214,3.4595,9.221,0,0,0,0,0,0,31.25,6.3063,8.5587,2.7917,105.90092
-22.9779275,-43.22399967,53,9.5,43.5,828.0778238,829.2196,3500,6.8248,3.4569,9.2377,0,0,0,0,0,0,31.25,6.3217,8.5749,2.7898,108.49693
-22.97793609,-43.22404048,53,9.5,43.5,823.7932924,824.94098,3500,6.8732,3.507,9.2539,0,0,0,0,0,0,31.25,6.2547,8.6032,2.7874,109.28593
-22.97794467,-43.22408128,53,9.5,43.5,819.5087626,820.66248,3500,6.9204,3.496,9.2716,0,0,0,0,0,0,31.25,6.2391,8.6352,2.7848,107.56493
-22.97795755,-43.22414248,53,9.5,43.5,813.0819709,814.24475,3500,6.9518,3.4628,9.2967,0,0,0,0,0,0,31.25,6.3113,8.6446,2.7809,106.11793
-22.97796613,-43.22418328,53,9.5,43.5,808.7974452,809.96637,3500,6.9762,3.4892,9.3142,0,0,0,0,0,0,31.25,6.2544,8.6634,2.7783,102.81992
-22.97797471,-43.22422409,53,9.5,43.5,804.5129211,805.68811,3500,7.0345,3.5264,9.3322,0,0,0,0,0,0,31.25,6.2329,8.7126,2.7751,105.76292
-22.97798759,-43.22428529,53,9.5,43.5,798.0861382,799.27075,3500,7.1176,3.4978,9.3581,0,0,0,0,0,0,31.25,6.2775,8.7117,2.77,101.13293
-22.97799617,-43.22432609,53,9.5,43.5,793.8016185,794.99261,3500,7.1231,3.5362,9.3764,0,0,0,0,0,0,31.25,6.2274,8.7418,2.7671,102.09592
-22.97800476,-43.22436689,53,9.5,43.5,789.5171004,790.71454,3500,7.2142,3.5566,9.3951,0,0,0,0,0,0,31.25,6.1839,8.7819,2.7631,101.58092
-22.97800905,-43.22438729,53,9.5,43.5,787.3748421,788.57556,3500,7.2874,3.5327,9.4034,0,0,0,0,0,0,31.25,6.1495,8.7973,2.7614,104.99593
-22.97801763,-43.2244281,53,9.5,43.5,783.0903267,784.29755,3500,7.236,3.5411,9.4223,0,0,0,0,0,0,31.25,6.2237,8.7839,2.7578,109.91492
-22.97802622,-43.2244689,53,9.5,43.5,778.8058132,780.01971,3500,7.3286,3.5902,9.4407,0,0,0,0,0,0,31.25,6.1699,8.8108,2.7539,118.03293
-22.9780348,-43.2245097,53,9.5,43.5,774.5213015,775.74188,3500,7.3474,3.5977,9.4601,0,0,0,0,0,0,31.25,6.1252,8.8539,2.7502,105.25093
-22.97804258,-43.2245481,53,9.48146534,43.51853466,770.4961054,771.72412,3500,7.3855,3.6086,9.4784,0,0,0,0,0,0,31.241,6.1181,8.8736,2.7457,108.01493
-22.97805114,-43.22459021,53,9.49439621,43.50560379,766.081609,767.31592,3500,7.4237,3.6301,9.498,0,0,0,0,0,0,31.247,6.185,8.8652,2.7405,102.70692
-22.97805928,-43.22463023,53,9.5,43.5,761.8854288,763.12628,3500,7.4656,3.6644,9.5168,0,0,0,0,0,0,31.25,6.1364,8.8952,2.7361,100.80492
-22.97806773,-43.2246718,53,9.5,43.5,757.5278574,758.77576,3500,7.4898,3.6784,9.5375,0,0,0,0,0,0,31.25,6.11,8.9362,2.7312,116.27993
-22.9780765,-43.2247149,53,9.5,43.5,753.0088947,754.26428,3500,7.5053,3.6926,9.5582,0,0,0,0,0,0,31.25,6.1892,8.9285,2.725,102.76093
-22.97808511,-43.22475569,53,9.5,43.5,748.7252796,749.98785,3500,7.5708,3.6959,9.5787,0,0,0,0,0,0,31.25,6.1063,8.9577,2.7201,103.67793
-22.97809373,-43.22479647,53,9.5,43.5,744.4416668,745.71149,3500,7.6279,3.7466,9.5997,0,0,0,0,0,0,31.25,6.0798,9.0021,2.714,108.43693
-22.97810102,-43.22483098,53,9.5,43.5,740.8170731,742.09314,3500,7.6495,3.7318,9.6163,0,0,0,0,0,0,31.25,6.0678,8.9999,2.7101,111.54192
-22.97810831,-43.22486549,53,9.5,43.5,737.1924812,738.47479,3500,7.7324,3.7436,9.6341,0,0,0,0,0,0,31.25,6.0312,9.0679,2.7044,100.69093
-22.97811493,-43.22489687,53,9.5,43.5,733.8973991,735.18542,3500,7.7783,3.7265,9.6502,0,0,0,0,0,0,31.25,6.0249,9.0208,2.7,105.55993
-22.9781209,-43.2249251,53,9.5,43.5,730.9318265,732.2251,3500,7.8208,3.7404,9.665,0,0,0,0,0,0,31.25,6.0098,9.0327,2.6954,107.24193
-22.9781262,-43.2249502,53,9.5,43.5,728.2957629,729.59369,3500,7.8368,3.7596,9.6777,0,0,0,0,0,0,31.25,6.01,9.0975,2.6916,107.58192
-22.97813084,-43.22497216,53,9.5,43.5,725.9892081,727.29126,3500,7.8733,3.7379,9.6896,0,0,0,0,0,0,31.25,5.9936,9.0612,2.6881,99.254929
-22.97817033,-43.22499214,53,9.5,43.5,723.060342,724.36768,3500,8.309,3.5083,9.6893,0,0,0,0,0,0,31.25,5.5464,9.148,2.7184,99.868927
-22.97815339,-43.22501216,53,9.5,43.5,721.454293,722.76453,3500,8.2358,3.6253,9.7058,0,0,0,0,0,0,31.25,5.6946,9.0947,2.695,102.90393
-22.9781421,-43.2250255,53,9.515584946,43.48441505,720.3875779,721.69879,3500,7.9612,3.7926,9.7183,0,0,0,0,0,0,31.258,5.9567,9.1232,2.6788,105.55492
-22.97814436,-43.2250369,53,9.554545403,43.4454546,719.1938778,720.50494,3500,7.9861,3.784,9.7239,0,0,0,0,0,0,31.277,5.9411,9.1433,2.677,106.15493
-22.97814887,-43.2250597,53,9.596103668,43.40389633,716.8064778,718.11938,3500,7.9442,3.7891,9.7366,0,0,0,0,0,0,31.298,5.986,9.1177,2.6734,103.16692
-22.97815338,-43.2250825,53,9.650650024,43.34934998,714.419078,715.73303,3500,7.9825,3.8311,9.7486,0,0,0,0,0,0,31.325,5.9732,9.1663,2.6692,100.93493
-22.97815564,-43.2250939,53,9.676623344,43.32337666,713.2253782,714.53998,3500,8.0168,3.8354,9.7542,0,0,0,0,0,0,31.338,5.9498,9.1744,2.6671,104.75793
-22.97815902,-43.225111,53,9.699999809,43.30000019,711.4348286,712.75128,3500,7.9853,3.8473,9.7637,0,0,0,0,0,0,31.35,5.9851,9.1822,2.6645,98.095924
-22.97816579,-43.2251452,53,9.757143021,43.24285698,707.8537298,709.17334,3500,8.03,3.8351,9.7816,0,0,0,0,0,0,31.379,5.9708,9.1613,2.6591,106.56992
-22.97816805,-43.2251566,53,9.796104431,43.20389557,706.6600303,707.97949,3500,8.0329,3.8533,9.7877,0,0,0,0,0,0,31.398,5.9861,9.182,2.6575,106.64193
-22.97817031,-43.225168,53,9.811688423,43.18831158,705.4663308,706.78705,3500,8.0007,3.8899,9.7932,0,0,0,0,0,0,31.406,6.0024,9.2139,2.6563,108.76292
-22.97830547,-43.22516656,53,9.848052025,43.15194798,702.5423758,703.86639,3500,7.41,3.798,9.7882,0,0,0,0,0,0,31.424,6.2138,9.1943,2.7964,109.42193
-22.97830433,-43.22516053,53,9.829870224,43.17012978,703.1716608,704.49561,3500,7.5206,3.7312,9.7845,0,0,0,0,0,0,31.415,6.2028,9.1438,2.7965,112.40192
-22.97830092,-43.22514247,53,9.790908813,43.20909119,705.059516,706.38226,3500,7.4894,3.7199,9.7751,0,0,0,0,0,0,31.395,6.2138,9.1312,2.799,108.06593
-22.97839745,-43.22514254,53,9.811594009,43.18840599,703.049289,704.37457,3500,7.2223,5.1353,9.8542,0,0,0,33,33.0622,2,31.406,6.2834,9.6887,2.8813,110.82393
-22.97839445,-43.22512804,53,9.789855003,43.210145,704.5692126,705.89301,3500,7.2365,5.1131,9.8453,0,0,0,33,33.0621,2,31.395,6.2798,9.6702,2.8825,104.36993
-22.97840044,-43.22515704,53,9.847826004,43.152174,701.5293707,702.85529,3500,7.2731,5.1385,9.8624,1,1.00189,1,33,33.0625,2,25.283,6.2782,9.6897,2.8788,98.438927
-22.97840344,-43.22517154,53,9.862318993,43.13768101,700.0094579,701.33734,3500,7.2218,5.1958,9.8718,0,0,0,33,33.0626,2,31.431,6.2687,9.7147,2.8796,103.96193
-22.97840643,-43.22518604,53,9.884057999,43.115942,698.4895506,699.81897,3500,7.2772,5.1649,9.8802,0,0,0,33,33.0629,2,31.442,6.2839,9.7067,2.8772,101.23392
-22.97841242,-43.22521504,53,9.956521988,43.04347801,695.4497525,696.78052,3500,7.2004,5.1717,9.8977,0,0,0,18,18.0345,1,31.478,6.291,9.7062,2.8743,101.83392
-22.97841691,-43.22523678,53,9.992753983,43.00724602,693.1699187,694.50281,3500,7.2586,5.0965,9.9096,0,0,0,17,17.0327,1,31.496,6.3191,9.6715,2.8733,93.955925
-22.9784229,-43.22526578,53,10.02898598,42.97101402,690.13016,691.46667,3500,7.2525,5.0412,9.9275,0,0,0,17,17.0329,1,31.514,6.338,9.6327,2.871,103.35892
-22.97842888,-43.22529478,53,10.10144997,42.89855003,687.0904242,688.42828,3500,7.2885,4.9571,9.944,0,0,0,17,17.0331,1,31.551,6.3706,9.5963,2.8697,99.346924
-22.97843637,-43.22533103,53,10.152174,42.847826,683.2907872,684.63293,3500,7.2909,4.8655,9.9677,0,0,0,17,17.0334,1,31.576,6.3518,9.5564,2.8672,93.700928
-22.97844236,-43.22536003,53,10.210145,42.789855,680.2511041,681.59558,3500,7.3253,4.8565,9.9831,1,1.00198,1,18,18.0356,2,27.737,6.3483,9.5693,2.8648,98.343925
-22.97844835,-43.22538902,53,10.268116,42.731884,677.2114449,678.55829,3500,7.2987,4.9056,9.9996,1,1.00199,1,20,20.0398,2,27.756,6.3722,9.5986,2.8629,91.536926
-22.97845583,-43.22542527,53,10.31884003,42.68115997,673.411905,674.76312,3500,7.2708,4.9488,10.021,1,1.00201,1,21,21.0422,2,27.773,6.4007,9.6399,2.8608,92.26593
-22.97846631,-43.22547602,53,10.42753601,42.57246399,668.0926139,669.44763,3500,7.2515,5.0235,10.052,1,1.00203,1,22,22.0446,3,27.809,6.4269,9.6764,2.8587,92.171928
-22.97847529,-43.22551952,53,10.5,42.5,663.533283,664.89294,3500,7.3486,5.038,10.077,2,2.0041,2,23,23.0472,3,26.833,6.4359,9.711,2.8568,95.903931
-22.97848876,-43.22558476,53,10.5,42.5,656.6943958,658.06824,3500,7.4699,5.1431,10.114,3,3.00629,1,25,25.0524,3,26.833,6.4061,9.7722,2.8538,90.855927
-22.97850074,-43.22564276,53,10.5,42.5,650.6154976,652.00214,3500,7.5319,5.1786,10.151,4,4.00854,1,25,25.0534,3,26.833,6.4223,9.8053,2.851,96.998924
-22.97840228,-43.22569403,53,10.5,42.5,647.4813307,648.87463,3500,7.9225,4.0864,10.044,0,0,0,0,0,0,31.75,6.1216,9.5051,2.7659,92.431931
-22.97840657,-43.22574008,53,10.5,42.5,642.7640658,644.1676,3500,8.1116,4.0175,10.065,0,0,0,0,0,0,31.75,6.09,9.5427,2.7595,94.25193
-22.97841473,-43.22582758,53,10.5,42.5,633.8021305,635.22546,3500,8.153,4.114,10.106,0,0,0,0,0,0,31.75,5.9797,9.67,2.7446,90.535927
-22.97841816,-43.22586442,53,10.5,42.5,630.0290337,631.46088,3500,8.124,4.1244,10.124,0,0,0,0,0,0,31.75,5.9529,9.7061,2.7391,89.742928
-22.97828972,-43.2259381,53,10.5,42.5,625.6282575,627.07013,3500,8.1562,4.4972,10.195,0,0,0,0,0,0,31.75,6.1356,9.6593,2.5354,88.753929
-22.97829331,-43.22597293,53,10.5,42.5,622.0624512,623.51257,3500,8.0546,4.6818,10.218,0,0,0,0,0,0,31.75,6.0564,9.7721,2.5262,92.249924
-22.9782969,-43.22600776,53,10.5,42.5,618.496901,619.95538,3500,8.0473,4.6591,10.238,0,0,0,0,0,0,31.75,6.1002,9.7262,2.5153,88.775925
-22.97830049,-43.22604259,53,10.56504059,42.43495941,614.9316113,616.39404,3500,7.9215,4.8126,10.259,0,0,0,0,0,0,31.783,6.1302,9.7931,2.5044,94.382927
-22.97830357,-43.22607245,53,10.63008118,42.36991882,611.8758595,613.34106,3500,7.8905,4.9252,10.277,0,0,0,0,0,0,31.815,6.0877,9.819,2.4964,103.39993
-22.97835513,-43.22613163,53,10.60010433,42.39989567,604.7059807,606.19061,3500,8.5715,4.3595,10.284,0,0,0,0,0,0,31.8,6.2716,9.7272,2.5497,98.167931
-22.97835118,-43.22613206,53,10.66349888,42.33650112,604.7588552,606.23895,3500,8.4339,4.4628,10.286,0,0,0,0,0,0,31.832,6.2183,9.803,2.5438,89.398926
-22.97831823,-43.2261968,53,10.64748764,42.35251236,599.1040999,600.59924,3500,7.66,5.3625,10.353,0,0,0,0,0,0,31.824,6.1749,10.025,2.4666,88.540924
-22.97832165,-43.22622797,53,10.55584526,42.44415474,595.9099338,597.41956,3500,7.6951,5.406,10.374,0,0,0,0,0,0,31.778,6.1709,10.02,2.4568,87.191925
-22.97832527,-43.22626097,53,10.41226196,42.58773804,592.5280991,594.05658,3500,7.6484,5.5632,10.396,0,0,0,0,0,0,31.706,6.2105,10.094,2.4457,90.339928
-22.97832869,-43.22629213,53,10.33207512,42.66792488,589.3343588,590.87689,3500,7.6424,5.5475,10.416,0,0,0,0,0,0,31.666,6.2346,10.069,2.4345,91.907928
