pl_target,pl_pred_ann,pl_pred_svr,pl_pred_rf,pl_pred_gtb
127.44126,141.6356365,126.710964,123.4887501,124.6792404
135.51526,142.307468,129.3902087,123.6837284,125.5680894
128.61426,142.0262318,129.616196,123.4887501,126.548112
130.00127,143.248224,129.7028904,123.6837284,127.3290943
132.28726,142.1721952,129.2865449,123.4887501,126.0249321
130.26826,140.0558359,128.6316278,123.4887501,126.548112
131.68526,141.3574022,127.8273575,123.4887501,125.7933309
130.19127,139.782062,124.623046,123.4887501,124.9652731
142.99826,139.0178998,124.1015255,123.4887501,124.7606194
141.17126,139.0233186,124.7395998,123.4887501,125.6854642
125.31927,139.3504478,124.6211282,123.4887501,125.6854642
128.30426,140.7889466,125.8043512,123.4887501,126.1217191
143.67326,140.9126353,125.6757425,123.4887501,125.1968743
141.14926,141.829955,126.4170441,123.4887501,125.1968743
131.42726,142.2418082,126.8572801,123.4887501,125.812836
135.83626,141.4131008,126.9179794,123.4887501,126.6029236
133.96326,143.273538,127.8416982,123.4887501,126.6029236
128.05527,142.6218393,127.8537453,123.4887501,126.6029236
126.36826,139.9067096,128.887824,123.4887501,128.0509483
127.82526,142.5251634,127.7395707,123.4887501,126.6029236
130.47226,140.6195221,128.9062439,123.4887501,128.1528418
126.34026,142.6721935,132.003318,123.6837284,128.9338241
129.76926,141.3915045,130.3933992,123.4887501,128.1528418
126.26727,140.7335924,132.8984545,123.6837284,128.9338241
133.54526,140.4721547,132.4542354,123.6837284,128.9338241
130.28427,139.9783895,132.4195952,123.4887501,128.1528418
130.38826,142.6814816,131.8202257,123.6837284,128.837037
135.14726,141.6500517,131.2759567,123.4887501,127.9509969
137.11026,141.7102547,130.771347,123.4887501,128.1528418
134.56726,142.2495298,131.4900256,123.4887501,128.1528418
132.65126,142.9385394,132.0519441,124.0551418,128.837037
129.35527,143.6098824,132.0730969,123.6837284,128.837037
132.96826,142.9682759,131.9611638,123.4887501,127.5328748
131.11526,141.6265644,132.0488113,123.4887501,127.272899
128.71727,140.6895409,132.001324,123.4887501,127.0745802
125.42126,138.8329997,132.1308588,123.4887501,127.0745802
131.60027,139.0912011,132.2070347,123.4887501,127.369686
124.75926,137.7631377,130.2834255,123.4887501,127.369686
127.16927,137.3801327,128.0913623,123.4887501,126.9726868
127.08427,137.7861659,127.524973,123.4887501,126.4495068
128.17827,139.6381184,131.2001517,123.4887501,127.1790175
126.76527,141.9457373,132.564909,123.4887501,127.4741233
124.25626,141.7919606,133.1768478,123.4887501,128.1482431
125.75027,141.6736015,134.1601416,123.4887501,127.9201689
128.69327,140.678991,132.2011154,105.909106,121.4355936
126.64926,140.8192518,133.7992244,106.2686771,125.2453065
124.72227,141.6408052,134.2197777,106.2686771,124.8450982
125.59326,141.7437432,134.1568864,106.2686771,124.8092843
120.72227,140.7316994,133.5309557,106.2686771,124.1306139
122.53926,139.2863876,135.9699517,123.4887501,127.6958126
129.94026,139.7427664,135.4344434,123.4887501,127.6958126
121.73126,139.4697366,133.6851784,123.4887501,128.4789683
128.09827,139.1868852,133.5405547,123.4887501,127.5057232
126.24226,139.3195198,132.1143524,123.4887501,127.5057232
126.49426,138.1928759,129.926984,105.909106,117.8751071
121.92426,136.5951205,129.3939781,105.909106,117.8751071
121.31326,135.8372219,128.875759,105.909106,116.9502314
122.47026,135.3920804,127.8130832,105.909106,116.9533958
125.55827,133.3999893,126.84244,105.909106,114.8061958
123.59026,132.4093474,128.3483604,106.2686771,122.6047159
120.77126,132.2592097,127.8188795,105.909106,120.8889129
126.27426,134.5035836,127.8008059,105.909106,117.3180749
134.03526,132.9679346,128.7113944,105.909106,117.1314661
127.44026,132.1626499,126.8546745,105.909106,115.1411618
121.23326,133.1928923,128.8290453,105.909106,117.1314661
119.10826,132.6838362,128.514687,105.909106,116.0023695
122.17826,132.99594,128.925784,106.2686771,120.7043668
116.29726,131.9076045,127.3965895,106.2686771,118.6801385
125.59026,132.219474,127.241426,123.4887501,120.2565293
120.04026,132.3802389,129.0196084,123.4887501,122.0824802
115.84827,133.8983786,129.1280864,105.909106,117.7896839
118.24126,132.5228697,128.4961332,106.2686771,120.1529773
122.57626,133.7039265,128.7505854,123.4887501,125.3333265
118.30727,134.3926525,129.2334783,123.4887501,125.6284323
121.23527,137.1113953,132.2724664,123.4887501,125.1056714
121.46826,136.6152198,133.2346533,123.4887501,125.1056714
123.75826,135.6593237,135.8093493,123.4887501,125.3961546
116.80527,134.5972663,133.8550784,106.2686771,124.8617661
118.67726,133.8417723,135.4465882,123.4887501,127.8994288
122.54427,134.6127986,135.7078681,123.4887501,127.6089456
120.91526,134.3284959,133.9569706,106.2686771,124.8617661
121.10826,133.8367154,132.254962,123.4887501,129.1334474
124.24026,134.067402,132.3921416,123.6837284,129.4681894
120.11227,133.9344622,132.2770869,123.4887501,128.6872071
121.93526,133.2360818,129.6405223,123.4887501,128.0203953
119.83126,131.5607559,128.8027339,123.4887501,126.656351
120.32027,129.2405128,128.8724138,123.4887501,126.9468342
117.78326,129.5249788,129.604771,123.4887501,126.8238625
123.31126,130.7657591,130.7527761,123.4887501,128.9710626
122.00926,130.8097984,130.0672041,123.4887501,127.6744545
116.92126,127.227231,127.728128,106.2686771,122.7079383
118.98026,127.948168,126.4579421,105.909106,115.6658242
120.81226,131.0285121,129.5226108,106.2686771,121.4367806
119.54427,134.6218287,132.3211007,123.4887501,125.4007772
116.70226,131.1504254,128.3514901,105.909106,117.5596735
122.91226,130.5370024,129.4426839,105.909106,119.4750342
103.44026,133.3952404,131.7414313,123.4887501,128.5642355
107.57726,134.2230976,133.1191404,123.4887501,127.9661896
104.33327,129.6526276,129.0948556,123.4887501,125.8123618
105.01926,129.0231989,129.2963278,123.4887501,125.1639322
104.43027,127.7159204,127.068506,123.4887501,123.5123493
105.88827,127.1960596,125.4285276,106.2686771,120.470064
112.00526,126.9486843,125.4432036,106.2686771,120.470064
110.57327,126.9290189,126.2090036,123.4887501,123.5123493
119.79926,126.6617617,125.2434975,106.2686771,120.470064
126.35326,127.4229358,122.1077658,105.909106,112.5809205
116.43726,126.7452851,123.8687023,105.909106,113.2594456
116.17726,132.8949575,128.9306146,123.4887501,126.3813917
122.60226,135.5028319,132.460316,123.4887501,127.8104325
118.55727,132.4212033,129.7471567,123.4887501,126.2935663
121.48827,136.5391872,130.9539982,123.6837284,128.1192007
121.06526,133.4102987,129.1155885,123.4887501,126.2935663
112.15926,132.9367931,128.313535,123.4887501,126.2935663
115.93926,133.3490928,128.8402192,123.4887501,126.2935663
122.58627,132.9072966,128.1024943,123.4887501,126.2935663
116.01226,131.6134021,130.4205355,123.6837284,125.6684994
116.88827,132.8566435,129.4431661,123.6837284,126.7163158
117.97926,130.2205388,127.3613056,123.4887501,125.7037323
115.36526,131.3932208,127.8377776,123.4887501,125.7037323
123.39826,133.4432712,129.0359678,123.4887501,126.2065025
119.55927,131.0163304,127.5962531,123.6837284,126.1780718
124.47026,130.3206827,126.8432927,123.4887501,124.785528
122.88827,130.5895296,126.5042205,123.4887501,124.0023722
122.69427,129.7651394,127.5945885,123.4887501,124.927217
124.00227,130.1944822,128.5137857,123.4887501,126.1495723
123.64726,131.5830856,127.0314445,123.4887501,126.1915772
120.12326,132.9521348,129.0418019,123.4887501,125.2152092
123.15026,129.2702331,123.9638934,106.2686771,121.8849317
122.61227,130.2161071,124.6137477,123.4887501,125.2551786
123.20727,129.2518417,123.1412756,123.4887501,123.2520723
120.51327,129.9057075,125.0158871,106.2686771,120.8780508
123.20326,134.0651291,128.3749902,123.4887501,126.018827
122.53726,129.9812982,123.1296854,105.909106,119.1213122
123.68626,130.4122311,127.0564767,123.4887501,124.7253699
125.60426,131.2983272,129.2766769,123.4887501,126.1238276
122.39227,127.5227722,126.1436584,105.909106,116.6866812
116.54726,127.3481521,122.1913884,105.909106,112.2251039
113.94627,130.3426996,129.7466912,123.4887501,125.6686335
126.82526,129.3225532,127.1265007,105.909106,114.5476611
114.95426,131.3769173,129.2181133,105.909106,114.5018419
117.83327,132.2822905,130.7776518,105.909106,115.3630495
115.62026,125.0194746,126.4270076,106.2686771,117.6863923
112.39526,127.511393,127.5035154,106.2686771,118.2173519
113.18327,129.0785257,129.0976557,105.909106,114.4495826
115.21926,131.4813815,129.9198483,105.909106,117.4019175
113.69327,129.6016377,129.1844793,123.4887501,122.7515108
111.56426,130.1444977,129.4273814,105.909106,117.4305778
116.02326,131.4650959,129.8917019,105.909106,118.7041668
112.65126,124.6298932,123.7892968,105.909106,113.1187787
107.77026,124.7623607,125.6695924,105.909106,112.8235404
112.58327,124.8516899,125.786809,105.909106,113.5422854
113.29026,125.2574002,122.8890294,105.909106,113.1107856
110.14726,125.7654632,121.7484193,105.909106,113.0112401
112.55326,125.5100397,123.7424896,105.909106,113.3515887
111.90126,125.4039708,123.9534639,105.909106,117.1607573
108.72127,125.4649688,121.9519626,105.909106,115.4311991
112.80627,125.4797789,121.9789375,105.909106,116.1974493
116.51826,125.3947258,121.9893979,105.909106,117.175615
115.56126,125.1814969,122.5612249,105.909106,117.2478808
115.86327,125.626619,124.062456,105.909106,116.85108
115.36027,125.3565637,124.6616384,106.2686771,123.3094773
115.78926,124.5275151,124.9751305,106.2686771,120.2280306
113.97626,125.2116078,124.3166955,105.909106,118.0560923
112.21726,124.5209405,124.9978143,105.909106,119.3650559
116.43127,124.9472906,126.0515554,123.4887501,127.5111231
117.66627,125.4833674,126.6571185,123.4887501,127.0874839
119.31026,124.778317,125.5754481,106.2686771,122.0762951
114.05527,124.7130435,124.4231963,105.909106,120.2375204
118.89227,124.8504093,124.0542095,105.909106,119.0605896
130.45227,124.4835304,123.987221,105.909106,122.6019191
121.98827,124.1816262,123.896015,105.909106,122.6019191
117.28626,123.6179005,125.8987777,123.4887501,128.4608325
120.79026,122.6573489,125.7867758,106.2686771,121.6942367
125.90126,123.864475,126.7129694,123.4887501,127.0214272
118.28626,128.4905005,129.3691294,123.4887501,128.2473917
120.46227,128.3987258,129.815157,123.4887501,129.6919681
125.17027,128.6572544,129.9230182,123.4887501,129.6919681
123.33427,128.263371,129.4702967,123.4887501,129.6919681
124.23527,126.1577946,127.3718602,105.909106,120.5250742
119.18427,124.0905818,127.0810045,106.2686771,120.9500379
117.36127,127.5730148,129.5610868,106.2686771,123.6528451
123.98627,130.0300476,130.6256591,123.4887501,129.348569
130.34326,128.9372641,130.463902,123.4887501,126.4268846
118.62126,126.2554622,129.178763,106.2686771,123.8316831
123.76627,127.4812533,130.0191776,123.4887501,126.9548723
122.05827,130.1400741,130.9731225,123.4887501,127.9579441
123.04327,130.5526141,131.299809,105.909106,124.2256707
114.49126,131.2389347,132.0024557,123.4887501,128.1686494
119.81226,130.5699143,132.3437544,123.4887501,128.8873944
119.56126,128.2752829,130.7661601,123.4887501,131.2947331
114.92526,124.0211224,127.4353982,123.4887501,128.4631479
119.08427,123.4666775,123.71453,105.909106,118.8149139
123.50726,123.1120637,123.3225038,105.909106,118.6102602
123.08727,123.1659101,123.3115998,105.909106,118.6102602
120.20026,123.1667025,123.5938128,105.909106,118.8149139
120.59126,123.2459692,124.0027614,105.909106,118.8149139
122.75027,122.2615833,125.8375598,106.2686771,124.109778
120.71826,122.2066199,125.0418314,105.909106,122.2710033
115.88927,121.7058549,124.9692593,106.2686771,124.109778
124.18926,121.0548455,127.1746166,123.4887501,127.7979174
112.10326,121.5287596,125.6161279,106.2686771,124.109778
110.28926,121.753181,127.0451529,123.4887501,128.3219988
117.20226,121.7776271,126.735054,106.2686771,124.5460329
109.98026,120.8854963,127.2190944,106.2686771,125.2647779
117.66326,120.4320709,126.2445219,106.2686771,124.3144317
117.68327,119.9403295,126.1065357,106.2686771,124.3144317
122.41026,119.6360864,125.0275865,105.909106,122.2710033
121.40126,120.6996506,124.6382093,106.2686771,123.7766144
119.91226,120.7296403,123.7767828,105.909106,116.4083263
121.64227,118.5140848,124.6659472,105.909106,118.5346852
118.56326,120.8846426,127.7301431,106.2686771,122.9179494
119.88927,121.7396217,126.741596,105.909106,118.4216074
123.51527,121.8543245,127.1272346,105.909106,118.3303343
117.54026,121.1990187,128.4720205,105.909106,118.2666971
123.96526,120.3095481,127.255428,105.909106,119.4089511
116.29026,117.1527662,125.5427096,105.909106,118.1025896
156.64726,118.6842392,124.974604,105.909106,118.6245057
120.80026,119.482265,127.0424845,105.909106,118.3611346
124.54726,120.6679096,127.4679203,105.909106,119.2859794
131.18126,127.0867265,131.2336877,123.4887501,128.6717805
116.11726,128.0166073,131.0613996,123.4887501,128.2149991
125.06226,125.7811451,129.3344187,105.909106,121.7137305
130.84827,122.9676387,127.6288621,105.909106,120.6720242
126.87326,128.87446,132.2732545,123.4887501,129.7424733
129.34627,127.2645251,133.4901999,123.4887501,130.4612183
128.14926,119.4829041,125.3065821,105.909106,118.7393389
126.10226,119.4858383,126.4437604,123.4887501,126.5270329
133.04326,124.3658328,131.0802566,123.4887501,129.3358599
128.52226,124.2360229,131.0556712,123.4887501,128.8121249
131.86226,121.2495846,132.370332,123.4887501,129.501135
126.99726,120.7309131,135.5933083,123.682941,130.2788224
134.22327,124.0710741,134.788442,123.6837284,130.1168422
134.44727,124.2601437,134.949012,123.4887501,130.02487
127.02927,126.0606342,135.8289597,123.8779194,132.0561508
132.10226,127.4408048,137.6954074,130.7753658,134.6754142
130.23427,128.7891085,138.6889936,127.3684823,132.4551157
133.63327,131.1041927,134.3283245,130.7753658,132.1801666
133.17827,139.9585192,134.6680415,130.7753658,132.8702896
133.47426,138.3364457,137.1895982,123.8779194,128.4064863
129.28226,140.4738136,136.927236,125.075996,129.2470374
133.48427,144.6209779,138.3481882,130.7753658,131.1649431
136.11526,150.553256,137.7691923,130.7753658,132.0417177
134.51826,156.4279734,136.930492,130.7753658,131.5424378
135.03127,152.158964,143.328813,130.7753658,133.7947595
130.77226,148.9054397,145.2321948,130.7753658,133.8550657
136.91727,149.6052815,148.5241794,130.7753658,134.1036958
131.34526,152.265895,151.1569353,130.7753658,134.1850748
129.49626,147.5276498,154.3858758,130.7753658,134.2732304
132.14127,158.5196896,159.2775618,124.8810176,131.8212198
138.55626,161.8392714,159.211785,130.7753658,134.4181188
133.76126,162.8049492,162.880076,132.2767882,137.2165399
131.67427,157.4006579,168.6067732,130.2333394,134.4781253
134.38026,140.8809138,170.7405188,130.7753658,134.8807051
136.80426,131.4624272,171.332814,123.4887501,130.9197968
130.19127,135.6662162,172.0576256,128.5665589,133.3857195
132.01427,129.6736089,174.2792691,127.1742913,132.7663846
142.50627,119.1032103,172.7957093,123.6837284,131.4807713
134.19426,122.555037,176.3256402,124.2493327,132.3941796
130.35727,115.319634,175.3475234,123.4887501,130.8446774
135.89926,122.1305212,176.4908833,129.5772891,134.2100963
132.28226,118.4015819,176.8678005,124.0551418,131.6256597
129.19727,118.9572279,177.3191441,123.4887501,131.1520292
134.65227,122.8255495,176.4517124,124.2493327,132.7015315
138.57727,123.2170989,175.8026495,127.1742913,132.4649608
137.27127,129.7145639,176.0489444,131.625607,135.6328769
139.41127,125.7271849,174.7931925,127.3824187,132.4649608
132.70326,119.4632528,173.3620131,125.1851509,134.4240809
129.55327,122.6048355,172.7530405,123.4887501,131.1461012
131.12027,122.021063,172.4255886,123.4887501,131.1461012
133.91826,122.6169992,172.7839057,123.4887501,131.1461012
131.02026,118.1775052,172.32965,123.6837284,131.9270835
127.00027,125.2956939,174.1094131,123.6837284,131.9270835
130.52426,133.1251525,173.6124178,124.0551418,131.4807713
132.62126,126.7431177,170.9376747,123.6837284,131.4807713
139.73126,136.6171353,171.7417128,128.5665589,133.5306078
131.50327,130.3194804,172.508632,123.4887501,130.8446774
132.85527,137.6771415,172.7556808,129.5772891,134.2100963
135.30527,132.7944435,171.7747894,124.0551418,131.6256597
136.36127,132.7143815,170.9068825,123.4887501,129.7311289
131.84126,134.1437687,171.5877411,123.6837284,130.5121112
131.81627,131.8271777,169.2414218,123.4887501,129.7490082
135.97626,133.839322,167.8833394,123.6837284,131.8155142
134.08527,139.4684134,170.267677,123.4887501,131.1983696
130.71826,145.7018636,168.1512707,123.4887501,131.1983696
137.59827,146.0535784,163.5969636,123.6837284,131.9793519
139.26326,137.5290895,160.954104,123.4887501,130.9803417
130.21126,146.9477047,159.7872096,124.2493327,132.5298439
129.88026,137.5876038,159.0185904,123.4887501,130.9803417
139.93227,151.9998956,159.0058753,124.8810176,130.8142689
130.58426,154.6000453,156.6978154,124.8810176,130.8142689
132.57227,156.4577409,156.3199715,123.4887501,129.7486218
129.17026,149.1390672,154.1376194,123.4887501,129.7486218
134.01227,134.8006746,151.9754542,123.4887501,128.9654661
131.33026,143.9269313,150.8483062,123.4887501,129.7486218
127.92226,141.5852979,150.6646659,123.4887501,129.7486218
126.49927,143.0072474,149.9149537,106.2686771,125.9231808
130.02826,149.2347553,148.7586224,123.4887501,128.9654661
132.57626,139.498065,148.4218646,123.4887501,129.7486218
131.26126,131.7959563,146.7621358,123.4887501,129.7486218
139.80327,140.4593264,144.9277113,123.6837284,130.2965602
124.81226,140.2776098,143.2191654,123.6837284,130.2965602
129.37326,143.5338541,143.34765,123.6837284,130.2965602
128.40227,146.4898113,142.5761885,124.2493327,131.0650801
128.57126,146.5738728,141.0981562,128.5665589,132.2015083
131.90126,148.5278911,139.6934237,130.7753658,132.9449018
128.85126,148.7481457,139.5976613,123.4887501,129.2823558
127.11726,151.781938,138.01126,123.4887501,129.2823558
129.44626,157.959192,134.473901,123.6837284,129.5640582
123.80627,160.4830371,132.5939858,123.6837284,127.7928625
127.61027,155.2622115,130.8836223,123.4887501,126.6641549
127.32227,151.9865787,129.6086777,123.4887501,126.7710475
130.63026,147.3141886,128.1799136,123.4887501,125.1536634
127.15926,150.1150214,130.5050806,125.4474094,128.7195702
123.07027,147.7222875,129.6789462,123.6837284,127.6539232
126.75027,140.7296427,126.1502012,123.4887501,124.5266243
126.53027,135.446671,124.5769313,123.4887501,123.7050678
123.74426,131.6145833,123.9692838,123.4887501,123.6030788
128.72626,127.3930119,122.8588479,123.4887501,123.9499796
127.79026,123.4694563,122.2478599,123.4887501,122.6233999
128.30626,122.2129058,121.1056788,123.4887501,121.0633563
123.17526,121.6300788,121.0502084,123.4887501,121.380625
116.96127,124.7609858,123.7310147,123.4887501,127.8033732
120.19627,123.8464819,122.0602698,123.4887501,125.3638036
128.05626,123.2662194,121.4540583,106.2686771,123.1543529
122.91727,120.3500949,121.0299456,106.2686771,125.0787418
119.71826,122.0644752,121.4363473,105.909106,120.82321
121.15427,123.4827121,122.9226113,105.909106,118.2863779
119.11327,120.7755183,122.294533,105.909106,116.0506
113.93726,119.0589527,126.0956313,123.4887501,128.8026462
112.50327,120.2943402,122.7136869,105.909106,115.1210172
113.91927,121.3003791,120.1851007,105.909106,114.9800006
108.25626,120.1832377,120.6724866,105.909106,114.9800006
116.28926,119.8751167,120.9097806,105.909106,114.9800006
110.86926,120.8189263,120.6732485,105.909106,114.9800006
107.51826,120.7594306,120.6330609,105.909106,114.9800006
106.35027,120.819995,120.6063302,105.909106,114.9800006
108.00227,119.3403237,123.2123675,106.2686771,119.0545531
109.17027,120.6116727,120.6547976,105.909106,114.9800006
112.58527,121.0426771,120.5164441,105.909106,114.9800006
111.56226,121.1982533,120.7714316,105.909106,114.9800006
109.11327,120.9174325,120.5572128,105.909106,114.9800006
101.89227,119.6558632,123.9301929,105.909106,115.9869629
117.63827,121.9197134,124.0220358,105.909106,115.9869629
111.39326,124.8069122,122.8459548,105.909106,116.1904565
116.97227,126.9813149,123.5396659,105.909106,116.7987241
112.27626,124.5554139,122.1067697,105.909106,120.4030899
117.05527,123.5621114,123.760897,106.2686771,122.4172217
104.36127,123.2949809,123.1935318,105.909106,117.0371176
111.73827,123.7213206,122.7885867,105.909106,120.3468458
108.20226,123.0337978,122.7899956,105.909106,120.3468458
98.628265,123.5316707,122.4118956,105.909106,120.3468458
108.02927,124.1148445,122.9372471,105.909106,120.578447
113.24826,124.8737205,123.4838945,105.909106,115.1744978
107.17826,124.5150827,123.7510316,105.909106,115.9327384
99.969261,126.2816563,125.5234187,123.4887501,123.2627027
101.78526,125.0087541,125.2655894,123.4887501,126.4308741
106.66526,121.6578579,122.5194232,105.909106,121.4911996
105.13726,123.5510985,121.981239,106.2686771,122.792157
114.22527,122.0577177,121.6270908,106.2686771,122.792157
119.28027,118.5548666,123.3781954,123.4887501,125.9946192
110.81526,117.6741626,124.3587047,123.4887501,126.4918687
119.90427,118.4390548,124.5976455,123.4887501,126.5964266
120.11826,121.7440762,126.219817,123.4887501,126.9281236
113.69926,121.8524435,125.933029,123.4887501,127.5074408
120.05627,118.387889,125.4600285,123.4887501,127.4820314
114.99226,110.7063783,122.3748675,123.4887501,125.3311342
123.19926,110.7518535,123.1019748,123.4887501,125.3311342
113.06526,109.0754648,122.4104226,123.4887501,125.5551764
117.24927,109.7698601,123.0780428,123.4887501,126.4606327
124.37527,110.7106533,123.4780508,123.4887501,125.5917676
113.11826,112.7589221,123.9049,123.4887501,126.9588515
113.72527,111.7742551,123.5584565,123.4887501,127.2154138
117.22826,113.1167583,123.231166,123.4887501,126.6302433
119.11327,115.2122523,124.7451103,123.4887501,126.8774725
116.60426,116.2918765,125.6191449,123.4887501,127.190172
111.43926,113.043371,123.0432787,123.4887501,126.9218221
113.00127,116.5251632,124.7960785,123.4887501,126.6302433
108.70827,123.0755968,127.0381066,123.4887501,127.5762739
104.48326,122.325819,126.1011896,123.4887501,127.4006524
117.72826,119.3251495,124.1826874,123.4887501,126.4352334
108.32127,119.6046401,122.3845565,123.4887501,126.1237473
105.76226,121.8658397,121.4569181,123.4887501,125.9565613
102.16827,124.897237,122.65794,105.909106,117.4120528
109.66827,124.2165758,123.1457794,106.2686771,123.1253206
111.59927,122.4578691,123.2115183,105.909106,118.8747149
99.913261,123.1255381,120.8794795,105.909106,115.5094386
107.33227,124.762586,120.4264161,105.909106,115.421038
119.78626,124.6893158,120.3567538,105.909106,115.421038
112.48627,125.1142882,120.4071679,105.909106,115.421038
108.24126,122.7614442,123.1023017,105.909106,115.8952182
115.62326,124.9966837,122.4808786,106.2686771,123.03692
114.80326,122.9029307,122.6198128,105.909106,117.9899794
114.22626,123.0411637,122.8489156,106.2686771,119.8287541
126.43626,122.582297,123.0257631,106.2686771,119.8287541
113.45626,121.3556632,121.0100192,105.909106,115.7542016
118.65026,120.7233684,121.1913942,105.909106,115.7542016
114.36327,118.7245141,122.5860685,105.909106,115.8952182
119.94126,119.4380909,120.9192283,105.909106,115.7542016
119.10326,116.8531162,121.9331597,105.909106,115.6905644
119.43626,114.1572838,119.8426228,105.909106,115.421038
116.41727,115.4280211,120.5085791,105.909106,115.7542016
118.37226,107.8724194,119.391183,105.909106,115.7542016
115.29726,106.9551825,120.8844139,105.909106,117.9899794
112.74126,108.107823,120.473858,105.909106,115.9588553
119.39326,121.6659946,122.810935,105.909106,117.1153013
119.78726,119.574834,122.8379615,123.4887501,123.8089491
128.34227,113.980744,120.345252,105.909106,115.7542016
118.48627,116.8299027,121.0869807,123.4887501,122.8331491
118.35626,121.0967885,122.2235737,123.4887501,127.0663359
120.86027,125.6294675,124.2146457,123.4887501,128.0473178
123.74526,127.3339507,124.4856241,123.4887501,128.4334197
121.48426,126.379334,127.4737304,127.1742913,127.6925069
127.90327,122.4620735,126.2350301,127.1742913,127.3950941
131.73827,116.1089612,124.0669392,127.1742913,125.4245466
124.51627,112.1322066,122.0201616,129.3830982,126.7743201
127.49826,111.1765017,121.1874065,127.1742913,124.7951475
126.13526,111.0577624,119.8277281,123.4887501,123.122329
128.11827,112.543792,119.926875,123.6837284,123.9033113
120.72427,118.704886,121.0709752,123.6837284,124.0313753
124.21826,120.2046252,121.5033591,123.6837284,124.1474197
123.74726,124.2189954,121.4134489,127.1742913,124.7551196
123.71626,126.192013,122.7935141,124.0551418,123.9158185
127.86826,125.8370449,123.0717706,124.0551418,124.1474197
121.86427,127.1813949,123.9428707,125.5565643,126.0296955
128.49426,128.5751366,123.8745511,124.3389913,125.1080526
124.62527,129.265064,123.6514577,124.9901725,124.9334736
125.00926,128.4402064,123.2538902,124.9901725,124.9334736
132.52026,127.0008531,123.3733831,124.9901725,124.7807069
134.08826,128.0399314,122.5850482,124.9901725,124.7018725
124.36293,136.2107511,126.1577408,130.7753658,129.6272026
134.33693,135.2826703,127.6963311,123.6837284,126.7456389
132.84193,134.6778013,127.10416,123.6837284,126.7456389
127.35593,135.4558866,127.5823179,127.1742913,127.7307696
125.72693,134.3323368,127.8767412,124.0551418,126.7456389
130.06093,133.5905802,126.9973594,130.8845206,130.9794739
145.10593,134.8034639,126.9364451,131.0787116,131.7479939
140.89993,135.7434138,126.7635987,131.0787116,132.490941
125.79793,135.060492,128.1688263,128.6757138,130.6678698
146.45892,134.4357345,128.4024761,125.5565643,129.6414996
130.41693,136.0279139,129.1520609,127.3684823,129.1265048
120.30392,138.606512,129.6567929,125.4474094,128.3169154
126.51793,137.5504144,129.9965446,125.4474094,129.0237296
131.68793,132.2279329,129.1036296,130.7753658,130.8250671
134.45493,132.2826878,129.3128299,130.7753658,130.9218542
136.15492,134.0271216,128.1228151,130.7753658,130.6354688
145.81793,133.5679139,129.5016351,130.7753658,130.7373366
139.25493,131.9277575,129.8239823,128.8699047,131.8788427
128.66893,131.8307366,131.4874939,125.5565643,130.8760048
136.99893,129.2522973,131.0894217,124.9901725,129.2776234
138.01692,131.7436428,130.4042229,125.7507552,130.8271257
131.59193,132.6336146,129.6967179,132.2767882,132.9401694
136.45293,132.8566668,129.8729847,132.2767882,133.1152993
128.06593,132.5108492,130.0267714,132.2767882,133.1584411
134.86392,133.6084845,127.8188752,132.2767882,133.657721
136.36192,133.4634824,127.5906006,132.2767882,134.0006623
139.85893,130.7193544,130.7642648,130.0679814,133.0240468
122.18393,132.3039514,130.2992869,132.2767882,134.3797573
134.75592,132.6109472,130.2608631,132.2767882,136.8960902
139.94893,135.5622594,129.6914964,132.2767882,136.6009878
129.96693,135.9317062,130.278268,132.2767882,137.4183869
128.15692,135.9259298,131.1626241,131.0787116,137.1212598
131.82692,134.1601619,130.6016272,125.7507552,135.3841775
138.98993,133.7095386,131.9687055,125.1851509,134.8232086
129.28392,133.6183286,130.7512538,130.0679814,136.7281567
126.01693,133.8431662,129.2491554,132.2767882,137.7047722
129.84593,135.3546931,130.3191476,130.0679814,136.7281567
129.13693,136.4034708,129.2232477,132.2767882,137.7047722
127.35992,137.1117823,130.0209785,132.2767882,137.7047722
128.76892,136.8939815,130.2079258,132.2767882,137.7047722
124.82993,135.7281331,131.5397189,126.5774185,135.8888556
140.74393,135.3879368,131.5385589,125.7507552,135.6705629
125.62392,135.4712066,132.4001815,125.1851509,134.8232086
134.75592,136.0558158,132.2537011,128.6757138,135.6625097
134.16893,135.7349771,132.309134,125.5565643,134.8232086
125.99193,136.1998879,132.4808281,128.6757138,135.6625097
141.60992,136.3801249,132.4556172,130.8845206,136.6391252
126.98193,136.0941001,132.5475626,125.5565643,134.8232086
124.99792,135.8902982,132.6894328,125.5565643,134.8232086
129.31793,133.8294676,133.4835241,131.0787116,137.1520183
116.27792,135.5662167,132.5241183,130.0679814,137.8989453
127.47793,135.7266808,132.7394066,130.0679814,137.8989453
131.07292,132.1314023,135.0919724,130.8845206,137.554287
131.35493,129.7040584,134.1065119,126.9488318,136.8040174
125.43893,129.2546239,133.8370649,126.9488318,136.8828518
120.54893,130.0864063,134.714477,126.9488318,136.8040174
123.38993,130.7565806,135.0963206,126.9488318,136.8040174
120.08092,130.2099797,134.093197,130.0679814,137.6433185
150.32193,130.43679,133.9840777,130.0679814,136.539534
127.73492,130.770128,133.5972891,130.0679814,136.539534
121.47793,130.8585434,133.579371,130.0679814,136.539534
