Sample,Long_Rx,Lat_Rx,h_tx,h_rx,delta_tx_rx,freq,Distance,avg_building_heigth,avg_vegetation_heigth,avg_ground_heigth,std_building,std_vegetation,std_ground,building_depth_2d,n_building,vegetation_depth_2d,n_intersection_veg,min_building,min_vegetation,min_ground,max_building,max_vegetation,max_ground,Pw,PL,RMS DS
330,-43.235245,-22.97789,3,3.5,0.5,2540,93.32946,8.8059,11.157,17.44,9.1096,13.936,0.38999,1.3494,2,29.983,2,0,0,17,26,33,18.911,-63.272194,71.742194,1.4736778
331,-43.235268,-22.977865,3,3.5,0.5,2540,89.683563,8.9833,11.583,17.439,9.0976,13.982,0.39859,1.1137,1,29.839,2,0,0,17,26,33,18.911,-61.395794,69.865794,1.2180238
332,-43.235317,-22.977818,3,3.5,0.5,2540,82.39257,8.259,12.328,17.446,9.1055,14.18,0.41465,1.1225,1,30.19,2,0,0,17,26,33,18.911,-62.322922,70.792922,0.10569503
334,-43.23534,-22.977793,3,3.5,0.5,2540,78.747673,8.5506,11.728,17.455,9.2693,14.246,0.42227,2.1128,1,26.812,2,0,0,17,26,33,18.911,-67.51664,75.98664,0.046681251
335,-43.235378,-22.977758,3,3.5,0.5,2540,73.281319,7.2568,10.889,17.477,9.2022,14.344,0.43102,2.1121,1,22.309,1,0,0,17,26,33,18.911,-64.633003,73.103003,1.13E-01
336,-43.235378,-22.977758,3,3.5,0.5,2540,73.281319,7.2568,10.889,17.477,9.2022,14.344,0.43102,2.1121,1,22.309,1,0,0,17,26,33,18.911,-61.74823,70.21823,0.19671349
338,-43.235413,-22.977722,3,3.5,0.5,2540,67.816307,7.4044,10.901,17.511,9.2962,14.616,0.43005,2.1404,1,22.175,1,0,0,17.02,26,33,18.911,-58.215225,66.685225,0.68044883
339,-43.235439,-22.977697,3,3.5,0.5,2540,64.173874,6.1538,11.846,17.536,9.0674,14.873,0.42686,2.0917,1,22.562,1,0,0,17.06,25.5,33,18.911,-56.548229,65.018229,0.1923836
340,-43.235451,-22.977686,3,3.5,0.5,2540,62.352982,5.5397,11.905,17.547,8.911,14.998,0.42615,2.0996,1,22.677,1,0,0,17.08,25.5,33,18.911,-63.908211,72.378211,0.19233097
341,-43.235462,-22.977674,3,3.5,0.5,2540,60.532326,6.2787,12.262,17.561,9.1558,15.069,0.42605,2.107,1,22.227,1,0,0,17.102,25.5,33,18.911,-65.1847,73.6547,0.20906407
342,-43.235462,-22.977674,3,3.5,0.5,2540,60.532326,6.2787,12.262,17.561,9.1558,15.069,0.42605,2.107,1,22.227,1,0,0,17.102,25.5,33,18.911,-63.186325,71.656325,1.0421571
343,-43.235462,-22.977674,3,3.5,0.5,2540,60.532326,6.2787,12.262,17.561,9.1558,15.069,0.42605,2.107,1,22.227,1,0,0,17.102,25.5,33,18.911,-70.692207,79.162207,0
344,-43.235462,-22.977583,3,3.5,0.5,2540,53.168259,11.278,9.3472,17.667,9.5036,12.849,0.37112,2.7034,1,18.146,1,0,0,17.242,23,29,18.911,-71.175583,79.645583,0.00E+00
346,-43.235451,-22.977577,3,3.5,0.5,2540,53.623234,11.454,8.9306,17.673,9.678,12.786,0.36367,4.8091,1,17.352,1,0,0,17.269,23.5,29,18.911,-71.480087,79.950087,0.025852958
518,-43.234203,-22.97872,3,3.5,0.5,2540,233.58235,18.334,7.1378,17.727,12.608,12.955,0.39655,101.58,12,11.431,2,0,0,17,42,40.25,18.911,-71.16021,79.63021,0
520,-43.234257,-22.978756,3,3.5,0.5,2540,232.7404,9.6373,16.908,17.817,11.321,15.936,0.45956,46.111,13,70.102,9,0,0,17,34,41,18.911,-71.737328,80.207328,0
522,-43.23428,-22.978773,3,3.5,0.5,2540,232.42632,6.7285,20.612,17.856,9.7539,15.764,0.48866,16.636,8,100.07,10,0,0,17,33.5,40,18.911,-71.445168,79.915168,0
524,-43.234329,-22.978788,3,3.5,0.5,2540,230.14156,6.2695,20.656,17.919,9.4259,15.973,0.54176,10.419,6,95.773,11,0,0,17,36,40,18.911,-70.877045,79.347045,0.022955159
525,-43.234344,-22.978777,3,3.5,0.5,2540,228.31697,6.2555,20.362,17.914,9.4723,16.006,0.54163,9.1235,6,93.442,12,0,0,17,36,40,18.911,-71.098183,79.568183,0.86544698
526,-43.234356,-22.978765,3,3.5,0.5,2540,226.49237,6.2401,20.664,17.911,9.3551,15.905,0.54155,8.1237,6,94.033,12,0,0,17,36,40,18.911,-71.159271,79.629271,0.034011964
527,-43.234367,-22.978754,3,3.5,0.5,2540,224.66779,6.3444,20.827,17.906,9.4587,15.861,0.5408,9.4271,5,92.98,12,0,0,17,36,40,18.911,-70.274986,78.744986,5.77E-02
528,-43.23439,-22.978729,3,3.5,0.5,2540,221.01859,6.4764,20.805,17.896,9.5959,15.87,0.54041,10.937,6,73.45,9,0,0,17,36,40,18.911,-70.327827,78.797827,0.054486133
529,-43.23439,-22.978729,3,3.5,0.5,2540,221.01859,6.4764,20.805,17.896,9.5959,15.87,0.54041,10.937,6,73.45,9,0,0,17,36,40,18.911,-71.203453,79.673453,0.059100427
530,-43.234406,-22.978718,3,3.5,0.5,2540,219.19403,6.1239,20.664,17.89,9.2099,15.879,0.53967,6.5301,5,90.157,12,0,0,17,36,40,18.911,-70.970833,79.440833,0.062978581
531,-43.234428,-22.978693,3,3.5,0.5,2540,215.54491,6.5509,20.243,17.881,9.611,15.929,0.5379,9.6267,7,62.844,10,0,0,17,36,40,18.911,-71.139328,79.609328,0
532,-43.23444,-22.978682,3,3.5,0.5,2540,213.72035,6.3972,20.433,17.876,9.3537,15.884,0.53697,6.8494,5,66.908,7,0,0,17,34.5,40,18.911,-69.22525,77.69525,0
533,-43.234467,-22.978657,3,3.5,0.5,2540,210.07124,6.2879,20.444,17.864,9.2752,15.906,0.53487,6.4757,5,85.71,10,0,0,17,36,40,18.911,-68.717789,77.187789,0.0724608
534,-43.234478,-22.978645,3,3.5,0.5,2540,208.24672,6.2859,20.447,17.858,9.1625,15.876,0.53275,5.485,5,82.975,11,0,0,17,36,40,18.911,-67.802704,76.272704,0.081684753
535,-43.234489,-22.978634,3,3.5,0.5,2540,206.42215,6.3394,20.506,17.853,9.151,15.88,0.53131,5.4289,5,90.279,14,0,0,17,33,40,18.911,-69.237045,77.707045,0.067785867
536,-43.234489,-22.978634,3,3.5,0.5,2540,206.42215,6.3394,20.506,17.853,9.151,15.88,0.53131,5.4289,5,90.279,14,0,0,17,33,40,18.911,-66.756241,75.226241,0.1345478
537,-43.234501,-22.978621,3,3.5,0.5,2540,204.59761,6.172,20.637,17.847,9.0292,15.805,0.52911,4.2507,4,89.508,14,0,0,17,33,40,18.911,-67.988342,76.458342,0.12921159
538,-43.234524,-22.978598,3,3.5,0.5,2540,200.94861,6.2687,20.384,17.835,9.0403,15.837,0.52523,3.7342,3,95.829,6,0,0,17,33,40,18.911,-67.410492,75.880492,0.080217443
539,-43.23455,-22.978573,3,3.5,0.5,2540,197.29958,6.0265,20.787,17.821,8.8419,15.686,0.52127,2.7286,3,95.109,7,0,0,17,33,40,18.911,-68.474854,76.944854,0.42118114
540,-43.234562,-22.978561,3,3.5,0.5,2540,195.47513,6.1875,20.546,17.815,8.9066,15.788,0.51839,2.7336,3,92.842,6,0,0,17,33,40,18.911,-68.490234,76.960234,0.10418838
541,-43.234585,-22.978537,3,3.5,0.5,2540,191.82616,6.2852,20.133,17.802,9.0834,15.765,0.51342,4.31,4,79.448,7,0,0,17,34.5,40,18.911,-67.434639,75.904639,0.10304864
542,-43.234612,-22.978514,3,3.5,0.5,2540,188.1772,6.3823,20.095,17.788,9.134,15.761,0.50849,4.1171,3,67.5,6,0,0,17,36.5,40,18.911,-68.335602,76.805602,0.077296153
543,-43.234612,-22.978514,3,3.5,0.5,2540,188.1772,6.3823,20.095,17.788,9.134,15.761,0.50849,4.1171,3,67.5,6,0,0,17,36.5,40,18.911,-70.947975,79.417975,0.075816676
544,-43.234623,-22.978502,3,3.5,0.5,2540,186.3528,6.4532,19.951,17.78,9.162,15.784,0.50479,4.1235,3,66.587,5,0,0,17,36.5,40,18.911,-69.921501,78.391501,0.28749773
545,-43.234634,-22.978489,3,3.5,0.5,2540,184.52831,6.6446,19.895,17.773,9.2487,15.828,0.50166,4.3417,4,66.493,5,0,0,17,36.5,40,18.911,-68.888863,77.358863,0.067948177
546,-43.234646,-22.978477,3,3.5,0.5,2540,182.70392,6.4877,19.795,17.766,9.1691,15.747,0.49861,4.1174,3,67.92,7,0,0,17,36,40,18.911,-69.610306,78.080306,0.099080399
547,-43.234661,-22.978466,3,3.5,0.5,2540,180.87947,6.6685,19.518,17.758,9.2329,15.819,0.49546,4.1215,3,67.713,7,0,0,17,36,40,18.911,-69.431831,77.901831,0.051512908
548,-43.234684,-22.978441,3,3.5,0.5,2540,177.2307,6.9115,19.154,17.743,9.3424,15.75,0.48672,4.6272,4,60.214,5,0,0,17,36.5,40,18.911,-69.749161,78.219161,0.72304052
549,-43.234684,-22.978441,3,3.5,0.5,2540,177.2307,6.9115,19.154,17.743,9.3424,15.75,0.48672,4.6272,4,60.214,5,0,0,17,36.5,40,18.911,-70.559021,79.029021,0.050514616
550,-43.234684,-22.978441,3,3.5,0.5,2540,177.2307,6.9115,19.154,17.743,9.3424,15.75,0.48672,4.6272,4,60.214,5,0,0,17,36.5,40,18.911,-71.108551,79.578551,0.028386779
551,-43.234707,-22.978416,3,3.5,0.5,2540,173.58189,6.6164,19.28,17.727,9.0255,15.593,0.47951,2.5165,2,75.672,4,0,0,17,33,40,18.911,-71.520088,79.990088,0.86916202
552,-43.234718,-22.978405,3,3.5,0.5,2540,171.75751,6.7326,19.243,17.719,8.922,15.664,0.47518,1.0578,1,91.058,6,0,0,17,26,40,18.911,-71.622353,80.092353,0.11434597
553,-43.234756,-22.978369,3,3.5,0.5,2540,166.28448,7.0299,18.754,17.695,9.1758,15.682,0.46085,3.02,3,69.244,4,0,0,17,33,40,18.911,-71.385941,79.855941,0.10668705
554,-43.234795,-22.978333,3,3.5,0.5,2540,160.81154,7.2267,18.53,17.668,9.0913,15.913,0.44365,1.4887,2,82.575,4,0,0,17,26,40,18.911,-71.330727,79.800727,0.070368201
556,-43.234856,-22.978273,3,3.5,0.5,2540,151.69032,7.6908,18.268,17.624,9.2312,16.325,0.41343,2.5255,2,77.77,4,0,0,17,26,40,18.911,-70.241257,78.711257,6.73E-02
557,-43.234856,-22.978273,3,3.5,0.5,2540,151.69032,7.6908,18.268,17.624,9.2312,16.325,0.41343,2.5255,2,77.77,4,0,0,17,26,40,18.911,-68.105164,76.575164,0.084625125
558,-43.234867,-22.978262,3,3.5,0.5,2540,149.86609,7.79,18.017,17.615,9.2462,16.302,0.40842,2.5353,2,75.026,4,0,0,17.003,26,40,18.911,-67.062965,75.532965,0.18713059
559,-43.234879,-22.978249,3,3.5,0.5,2540,148.04192,7.7852,18.065,17.606,9.1792,16.22,0.40349,1.5295,2,76.11,4,0,0,17,26,40,18.911,-68.866776,77.336776,0.39841861
560,-43.23489,-22.978237,3,3.5,0.5,2540,146.21774,7.9218,17.643,17.598,9.2331,16.239,0.39842,1.7081,2,73.235,4,0,0,17,26,40,18.911,-70.178802,78.648802,0.1096938
561,-43.234917,-22.978214,3,3.5,0.5,2540,142.56949,8.1556,17.108,17.582,9.2806,16.184,0.38881,1.7471,2,67.993,4,0,0,17.003,26,40,18.911,-69.370934,77.840934,0.059404388
562,-43.234928,-22.978201,3,3.5,0.5,2540,140.74535,8.445,16.656,17.574,9.3679,16.184,0.38485,2.5185,3,63.689,5,0,0,17.003,26,40,18.911,-71.109123,79.579123,0.078986891
563,-43.23494,-22.978189,3,3.5,0.5,2540,138.92126,8.4083,16.621,17.567,9.337,16.168,0.38152,2.0201,3,61.771,5,0,0,17.003,26,40,18.911,-70.38871,78.85871,0.74221271
564,-43.23494,-22.978189,3,3.5,0.5,2540,138.92126,8.4083,16.621,17.567,9.337,16.168,0.38152,2.0201,3,61.771,5,0,0,17.003,26,40,18.911,-70.481659,78.951659,0.055889558
565,-43.234951,-22.978178,3,3.5,0.5,2540,137.09721,8.6232,16.324,17.559,9.3787,16.18,0.37807,2.7603,3,61.819,5,0,0,17,26,40,18.911,-69.291519,77.761519,0
566,-43.234962,-22.978165,3,3.5,0.5,2540,135.27318,8.5864,16.265,17.552,9.3378,16.158,0.37407,1.7968,2,60.968,4,0,0,17.003,26,40,18.911,-71.176765,79.646765,0.041462712
567,-43.235001,-22.97813,3,3.5,0.5,2540,129.80116,9.1327,15.238,17.531,9.3844,16.062,0.36873,2.1625,3,52.906,5,0,0,17.003,26,40,18.911,-70.394165,78.864165,0.023608025
568,-43.235023,-22.978106,3,3.5,0.5,2540,126.15333,9.2421,14.774,17.519,9.437,16.001,0.36569,3.7594,3,48.669,4,0,0,17.003,26,39.5,18.911,-71.387596,79.857596,0.055575836
569,-43.235062,-22.978069,3,3.5,0.5,2540,120.68177,9.3822,13.74,17.504,9.438,15.631,0.36616,3.6221,3,44.033,4,0,0,17.003,26,40,18.911,-69.633072,78.103072,0.040711775
571,-43.235085,-22.978046,3,3.5,0.5,2540,117.0342,9.6208,12.47,17.493,9.4387,15.085,0.3678,3.5908,3,37.137,4,0,0,17,26,39,18.911,-65.226509,73.696509,0.12776813
572,-43.235096,-22.978033,3,3.5,0.5,2540,115.21051,9.4375,12.041,17.489,9.4138,14.821,0.36862,3.3894,3,35.685,4,0,0,17,26,39,18.911,-64.235107,72.705107,0.16509102
573,-43.235123,-22.97801,3,3.5,0.5,2540,111.56316,9.5335,11.23,17.477,9.3251,14.37,0.36906,2.3898,3,31.722,4,0,0,17.003,26,37,18.911,-63.475914,71.945914,0.15340902
574,-43.235146,-22.977985,3,3.5,0.5,2540,107.91601,9.375,10.477,17.466,9.3329,13.756,0.36984,2.4828,3,28.476,3,0,0,17.003,26,36,18.911,-64.353073,72.823073,0.088276431
575,-43.235172,-22.977962,3,3.5,0.5,2540,104.26904,8.7881,10.024,17.456,9.147,13.631,0.37243,1.0895,1,28.299,3,0,0,17,26,33,18.911,-70.001976,78.471976,0.038022049
576,-43.235184,-22.977949,3,3.5,0.5,2540,102.4457,9.6286,9.9927,17.452,9.321,13.663,0.37471,2.9601,3,27.183,2,0,0,17,26,33,18.911,-68.558075,77.028075,0.24180305
577,-43.235184,-22.977949,3,3.5,0.5,2540,102.4457,9.6286,9.9927,17.452,9.321,13.663,0.37471,2.9601,3,27.183,2,0,0,17,26,33,18.911,-61.941277,70.411277,0.080431864
578,-43.235184,-22.977949,3,3.5,0.5,2540,102.4457,9.6286,9.9927,17.452,9.321,13.663,0.37471,2.9601,3,27.183,2,0,0,17,26,33,18.911,-69.264702,77.734702,0.08068759
579,-43.235218,-22.977913,3,3.5,0.5,2540,96.975792,8.1598,10.531,17.443,9.0587,13.789,0.38389,1.1071,1,29.049,2,0,0,17,26,33,18.911,-68.576645,77.046645,0.044979323
580,-43.235245,-22.97789,3,3.5,0.5,2540,93.32946,8.8059,11.157,17.44,9.1096,13.936,0.38999,1.3494,2,29.983,2,0,0,17,26,33,18.911,-66.548889,75.018889,0.15019575
581,-43.235256,-22.977877,3,3.5,0.5,2540,91.506401,8.6033,11.304,17.439,9.097,13.907,0.39443,1.1088,1,29.631,2,0,0,17,26,33,18.911,-66.339424,74.809424,0.1869552
582,-43.235268,-22.977865,3,3.5,0.5,2540,89.683563,8.9833,11.583,17.439,9.0976,13.982,0.39859,1.1137,1,29.839,2,0,0,17,26,33,18.911,-64.663918,73.133918,1.2572374
583,-43.235268,-22.977865,3,3.5,0.5,2540,89.683563,8.9833,11.583,17.439,9.0976,13.982,0.39859,1.1137,1,29.839,2,0,0,17,26,33,18.911,-66.467339,74.937339,1.2672653
584,-43.235291,-22.977842,3,3.5,0.5,2540,86.037781,8.6609,12.066,17.441,9.0799,14.128,0.40577,1.1117,1,30.829,2,0,0,17,26,33,18.911,-69.299591,77.769591,0.85974878
585,-43.235291,-22.977842,3,3.5,0.5,2540,86.037781,8.6609,12.066,17.441,9.0799,14.128,0.40577,1.1117,1,30.829,2,0,0,17,26,33,18.911,-66.239929,74.709929,0.85086095
586,-43.235291,-22.977842,3,3.5,0.5,2540,86.037781,8.6609,12.066,17.441,9.0799,14.128,0.40577,1.1117,1,30.829,2,0,0,17,26,33,18.911,-66.965874,75.435874,0.11218626
589,-43.235352,-22.977781,3,3.5,0.5,2540,76.925484,8.3117,11.607,17.461,9.268,14.199,0.42541,2.1219,1,24.971,2,0,0,17,26,33,18.911,-70.437447,78.907447,0.06769947
590,-43.235378,-22.977758,3,3.5,0.5,2540,73.281319,7.2568,10.889,17.477,9.2022,14.344,0.43102,2.1121,1,22.309,1,0,0,17,26,33,18.911,-62.605034,71.075034,0.083147861
591,-43.235413,-22.977722,3,3.5,0.5,2540,67.816307,7.4044,10.901,17.511,9.2962,14.616,0.43005,2.1404,1,22.175,1,0,0,17.02,26,33,18.911,-69.318687,77.788687,0.19627427
592,-43.235413,-22.977722,3,3.5,0.5,2540,67.816307,7.4044,10.901,17.511,9.2962,14.616,0.43005,2.1404,1,22.175,1,0,0,17.02,26,33,18.911,-65.771271,74.241271,0.1410284
593,-43.235424,-22.977709,3,3.5,0.5,2540,65.994919,6.5985,11.239,17.524,9.1891,14.722,0.4294,2.1486,1,22.268,1,0,0,17.04,26,33,18.911,-63.803642,72.273642,0.23470867
594,-43.235439,-22.977697,3,3.5,0.5,2540,64.173874,6.1538,11.846,17.536,9.0674,14.873,0.42686,2.0917,1,22.562,1,0,0,17.06,25.5,33,18.911,-70.568375,79.038375,0.059134282
596,-43.235474,-22.977661,3,3.5,0.5,2540,58.711937,6.5,12.644,17.574,9.2466,15.111,0.42617,2.1175,1,22.334,1,0,0,17.109,25.5,33,18.911,-68.475159,76.945159,0.14135897
598,-43.235485,-22.97765,3,3.5,0.5,2540,56.891754,6.2807,13.64,17.587,9.0169,15.294,0.42602,1.1095,1,23.464,1,0,0,17.116,25.5,33,18.911,-68.488861,76.958861,0.099917628
599,-43.23555,-22.97769,3,3.5,0.5,2540,56.855228,9.7237,14.614,17.544,10.235,16.172,0.47815,7.1873,2,25.518,1,0,0,17,26,34,18.911,-67.816887,76.286887,1.4135065
600,-43.23555,-22.97769,3,3.5,0.5,2540,56.855228,9.7237,14.614,17.544,10.235,16.172,0.47815,7.1873,2,25.518,1,0,0,17,26,34,18.911,-70.84494,79.31494,1.1761338
601,-43.23555,-22.97769,3,3.5,0.5,2540,56.855228,9.7237,14.614,17.544,10.235,16.172,0.47815,7.1873,2,25.518,1,0,0,17,26,34,18.911,-63.043701,71.513701,0.063148744
602,-43.235546,-22.97768,3,3.5,0.5,2540,56.023972,9.8158,14.636,17.555,10.335,16.197,0.46863,8.1866,2,25.216,1,0,0,17,27,34,18.911,-70.41098,78.88098,0.083364457
605,-43.235542,-22.977669,3,3.5,0.5,2540,55.210407,9.1652,15.259,17.565,9.7292,16.077,0.46041,3.5178,1,25.358,1,0,0,17.027,27,34,18.911,-68.977173,77.447173,0.067457192
606,-43.235542,-22.977669,3,3.5,0.5,2540,55.210407,9.1652,15.259,17.565,9.7292,16.077,0.46041,3.5178,1,25.358,1,0,0,17.027,27,34,18.911,-68.337021,76.807021,0.074338458
607,-43.235542,-22.977669,3,3.5,0.5,2540,55.210407,9.1652,15.259,17.565,9.7292,16.077,0.46041,3.5178,1,25.358,1,0,0,17.027,27,34,18.911,-67.986969,76.456969,0.061336502
608,-43.235542,-22.977669,3,3.5,0.5,2540,55.210407,9.1652,15.259,17.565,9.7292,16.077,0.46041,3.5178,1,25.358,1,0,0,17.027,27,34,18.911,-65.821274,74.291274,0
610,-43.235542,-22.977669,3,3.5,0.5,2540,55.210407,9.1652,15.259,17.565,9.7292,16.077,0.46041,3.5178,1,25.358,1,0,0,17.027,27,34,18.911,-63.438126,71.908126,0.086613633
611,-43.235542,-22.977669,3,3.5,0.5,2540,55.210407,9.1652,15.259,17.565,9.7292,16.077,0.46041,3.5178,1,25.358,1,0,0,17.027,27,34,18.911,-62.549747,71.019747,0.14388491
612,-43.235546,-22.97768,3,3.5,0.5,2540,56.023972,9.8158,14.636,17.555,10.335,16.197,0.46863,8.1866,2,25.216,1,0,0,17,27,34,18.911,-63.856453,72.326453,0.12425447
613,-43.235546,-22.97768,3,3.5,0.5,2540,56.023972,9.8158,14.636,17.555,10.335,16.197,0.46863,8.1866,2,25.216,1,0,0,17,27,34,18.911,-66.420921,74.890921,0.1553268
614,-43.235546,-22.97768,3,3.5,0.5,2540,56.023972,9.8158,14.636,17.555,10.335,16.197,0.46863,8.1866,2,25.216,1,0,0,17,27,34,18.911,-68.838135,77.308135,0.11062396
615,-43.235546,-22.97768,3,3.5,0.5,2540,56.023972,9.8158,14.636,17.555,10.335,16.197,0.46863,8.1866,2,25.216,1,0,0,17,27,34,18.911,-67.214577,75.684577,0.16054276
616,-43.235546,-22.97768,3,3.5,0.5,2540,56.023972,9.8158,14.636,17.555,10.335,16.197,0.46863,8.1866,2,25.216,1,0,0,17,27,34,18.911,-66.993439,75.463439,0.14009884
621,-43.235546,-22.97768,3,3.5,0.5,2540,56.023972,9.8158,14.636,17.555,10.335,16.197,0.46863,8.1866,2,25.216,1,0,0,17,27,34,18.911,-67.664131,76.134131,0.14770582
623,-43.235542,-22.977669,3,3.5,0.5,2540,55.210407,9.1652,15.259,17.565,9.7292,16.077,0.46041,3.5178,1,25.358,1,0,0,17.027,27,34,18.911,-66.906769,75.376769,0.15270972
625,-43.235542,-22.977669,3,3.5,0.5,2540,55.210407,9.1652,15.259,17.565,9.7292,16.077,0.46041,3.5178,1,25.358,1,0,0,17.027,27,34,18.911,-67.725571,76.195571,0.12151501
