image_id,Long_Rx,Lat_Rx,Decimal Hour Rx,Long_Tx,Lat_Tx,Decimal Hour Tx,Pw,PL,rms_delay_ns,mean_delay,rms_delay,d,dx,dy,relative speed,vx,vy
601.png,-43.31273176,-23.01325344,11.57217917,-43.3129438,-23.0134208,11.57214444,-37.14224664,54.14224664,175.897827,0.171335348,0.175897827,28.56572459,18.14993377,22.05857034,0.077287653,0.049106606,0.059681844
602.png,-43.31277784,-23.01328352,11.57247611,-43.3129996,-23.0134552,11.57244444,-37.62032149,54.62032149,167.496426,0.161686625,0.167496426,29.6356886,18.62584473,23.05107258,1.092460573,0.68660463,0.849731831
603.png,-43.31284696,-23.01332824,11.57276861,-43.31306356,-23.01349444,11.57274444,-38.12699355,55.12699355,162.113701,0.157924167,0.162113701,28.84085937,18.01729872,22.52048214,0.77883319,0.48654827,0.608154519
604.png,-43.3129854,-23.0134154,11.57335417,-43.31318916,-23.01357136,11.57334444,-40.64629562,57.64629562,199.526026,0.264533468,0.199526026,27.10378947,16.88211635,21.20399847,0.574963506,0.358127073,0.449808884
605.png,-43.31305344,-23.01345914,11.57365111,-43.31324748,-23.01360796,11.57364444,-43.05679128,60.05679128,136.582195,0.133494791,0.136582195,25.83201699,16.0910617,20.20818732,1.269001743,0.790475841,0.99273026
606.png,-43.31311956,-23.01349952,11.57394361,-43.31328636,-23.01363172,11.57384444,-41.91189461,58.91189461,173.687382,0.16293761,0.173687382,22.51040458,14.25355336,17.42281639,3.344460125,2.117706978,2.588576962
607.png,-43.31318536,-23.0135394,11.57423639,-43.313341,-23.0136646,11.57414444,-43.96936033,60.96936033,180.024251,0.203676894,0.180024251,21.13777022,13.479696,16.28198776,1.381740172,0.881144855,1.064325912
608.png,-43.31324884,-23.0135772,11.57452917,-43.313392,-23.013697,11.57444444,-46.23586305,63.23586305,139.973473,0.130922077,0.139973473,19.78363336,12.88697667,15.01059564,1.396671828,0.909786233,1.059708076
609.png,-43.3133104,-23.0136148,11.57482167,-43.31345476,-23.0137342,11.57474444,-46.85169569,63.85169569,163.756512,0.205260455,0.163756512,19.84551228,12.84081738,15.13135046,3.740817829,2.420454455,2.852212871
610.png,-43.31337252,-23.01365124,11.57511444,-43.31351902,-23.0137639,11.57504444,-46.05303908,63.05303908,136.287484,0.224993004,0.136287484,19.52441946,12.08248744,15.336768,0.176161834,0.10901595,0.138378157
611.png,-43.31343624,-23.0136858,11.57540694,-43.31358316,-23.013793,11.57534444,-46.49592396,63.49592396,139.347197,0.157834853,0.139347197,19.17747205,11.46941759,15.36970704,0.248341795,0.148525089,0.199032522
612.png,-43.31349952,-23.01371732,11.57570417,-43.3136456,-23.01381936,11.57564444,-47.42514125,64.42514125,66.085429,0.216336635,0.066085429,18.76026257,10.89104185,15.27523025,0.331399919,0.192390185,0.269836846
613.png,-43.31356164,-23.01374704,11.57599667,-43.313705,-23.0138442,11.57594444,-48.03001907,65.03001907,73.869248,0.150664294,0.073869248,18.21406118,10.34557472,14.99070072,0.486563944,0.276367999,0.400456241
614.png,-43.3136244,-23.0137756,11.57629361,-43.31376776,-23.01386712,11.57624444,-47.99644005,64.99644005,116.402642,0.19942591,0.116402642,17.85219448,9.71206595,14.97920634,0.25281295,0.137536931,0.212127274
615.png,-43.31368744,-23.01380368,11.57658639,-43.3138252,-23.013884,11.57654444,-48.33424101,65.33424101,129.351127,0.189889528,0.129351127,16.68991478,8.457746991,14.38818164,0.993731791,0.503581485,0.856684633
616.png,-43.31385348,-23.01386284,11.57747306,-43.3140142,-23.0138903,11.57744444,-47.10608486,64.10608486,126.469632,0.146254357,0.126469632,16.75403872,2.469438502,16.57104966,0.382953853,0.056444957,0.378771198
617.png,-43.31391804,-23.01387476,11.57776583,-43.31408168,-23.01387844,11.57774444,-47.76675947,64.76675947,101.843711,0.106957947,0.101843711,16.78002204,0.961188802,16.75247014,0.292552829,0.016757934,0.292072473
618.png,-43.31398608,-23.01387944,11.57806694,-43.314161,-23.01386164,11.57804444,-46.62941757,63.62941757,82.467375,0.110291571,0.082467375,18.03943586,2.332515628,17.88800204,4.844316099,0.626374522,4.803650011
619.png,-43.31413084,-23.01386444,11.57866194,-43.3143286,-23.0138206,11.57864444,-46.36162612,63.36162612,114.267608,0.1259415,0.114267608,20.84603647,5.269219429,20.16909922,1.542164812,0.389810543,1.492085805
620.png,-43.3142062,-23.01384764,11.57895444,-43.3144162,-23.0137988,11.57894444,-46.26235723,63.26235723,121.869925,0.122790032,0.121869925,22.19661016,5.826609819,21.41821936,1.35273612,0.35509321,1.305298365
621.png,-43.31428716,-23.0138272,11.57925167,-43.31450488,-23.01377724,11.57924444,-45.45128889,62.45128889,147.509,0.158899385,0.147509,22.99449021,5.951854899,22.21085328,0.796562142,0.206180796,0.769415834
622.png,-43.31437284,-23.0138056,11.57954444,-43.314556,-23.013765,11.57944444,-49.57502841,66.57502841,169.230266,0.177299035,0.169230266,19.30695826,4.906824331,18.67302097,3.690253146,0.937870362,3.569084962
623.png,-43.3144615,-23.0137838,11.57984722,-43.31465756,-23.01374044,11.57984444,-46.87845272,63.87845272,148.779497,0.154121454,0.148779497,20.66419251,5.215609219,19.99515623,4.023627437,1.015557145,3.893356063
624.png,-43.3146388,-23.01373916,11.58043694,-43.31481,-23.01370392,11.58034444,-47.64461655,64.64461655,139.411812,0.168960209,0.139411812,17.97876298,4.307315512,17.45516976,1.346948197,0.322699113,1.307721197
625.png,-43.3148884,-23.0136782,11.58132361,-43.31505452,-23.01364636,11.58124444,-44.51601543,61.51601543,147.895152,0.16927954,0.147895152,17.39055488,3.926133384,16.94157241,0.199516246,0.045043266,0.194365214
626.png,-43.31496696,-23.01365876,11.58162056,-43.31513836,-23.01362636,11.58154444,-44.97206489,61.97206489,178.341454,0.220507889,0.178341454,17.93322052,3.989374076,17.48385807,0.539280404,0.11996681,0.525767361
627.png,-43.31504472,-23.01363932,11.58190889,-43.3152252,-23.01360584,11.58184444,-45.66390905,62.66390905,134.469665,0.131631639,0.134469665,18.86926937,4.111130739,18.41596945,0.930682693,0.202771933,0.908324731
628.png,-43.31512248,-23.01361988,11.58221028,-43.31530872,-23.01358604,11.58214444,-45.95100282,62.95100282,136.422933,0.20007813,0.136422933,19.45621724,4.151883026,19.00805768,0.581197815,0.124025411,0.567810354
629.png,-43.31520116,-23.01360044,11.58250278,-43.3153876,-23.0135666,11.58244444,-47.19922109,64.19922109,138.432164,0.187206918,0.138432164,19.47633885,4.151897242,19.02865009,4.193832681,0.894026463,4.09743203
630.png,-43.31537344,-23.01356256,11.58308833,-43.31555812,-23.01352668,11.58304444,-48.25898738,65.25898738,147.477032,0.198416413,0.147477032,19.34446408,4.380083023,18.84205836,8.722608579,1.975022394,8.496068912
631.png,-43.31546038,-23.01354312,11.58338528,-43.31564092,-23.01350632,11.58334444,-46.94998216,63.94998216,123.047859,0.130412348,0.123047859,18.95096493,4.482556195,18.41319532,9.027102658,2.135220824,8.770941479
632.png,-43.31562536,-23.01350456,11.58397917,-43.3158096,-23.0134662,11.58394444,-49.17791003,66.17791003,153.051302,0.197379739,0.153051302,19.35873981,4.657101558,18.79021587,0.205104186,0.049341591,0.199080723
633.png,-43.31567792,-23.01349232,11.58427167,-43.31589328,-23.01344596,11.58424444,-48.4553849,65.4553849,70.914653,0.099909229,0.070914653,22.66617878,5.551328279,21.97585982,3.310303267,0.810748928,3.209484989
634.png,-43.31575688,-23.01347384,11.5845775,-43.31597356,-23.01342688,11.58454444,-49.26563637,66.26563637,134.709225,0.180473015,0.134709225,22.81305727,5.61819963,22.11043679,0.147535847,0.036333834,0.142991883
635.png,-43.315837,-23.0134544,11.58487444,-43.31605552,-23.01340764,11.58484444,-48.50111442,65.50111442,145.529895,0.182512,0.145529895,22.99175817,5.59610665,22.30032588,0.177122304,0.043110896,0.171795696
636.png,-43.315918,-23.01343468,11.58517194,-43.3161436,-23.01338712,11.58514444,-47.1745968,64.1745968,126.329883,0.13568065,0.126329883,23.71898049,5.685696236,23.02743785,0.724980291,0.173785619,0.703843008
637.png,-43.31599936,-23.0134138,11.58546472,-43.3162276,-23.0133666,11.58544444,-51.24663728,68.24663728,178.897504,0.257312713,0.178897504,23.97421123,5.645846493,23.29994037,0.250835067,0.059070819,0.243780371
638.png,-43.31616352,-23.01336808,11.58605583,-43.31638924,-23.01332732,11.58604444,-49.42807378,66.42807378,114.17616,0.223639703,0.11417616,23.57528458,4.928055201,23.0544641,0.221021147,0.046201114,0.216138392
639.png,-43.3162456,-23.0133454,11.58635444,-43.31647,-23.01330788,11.58634444,-48.85023912,65.85023912,102.54657,0.183600583,0.10254657,23.37605098,4.566034632,22.92577343,0.226849032,0.04431033,0.222479387
640.png,-43.31640712,-23.01330092,11.58694833,-43.316636,-23.013266,11.58694444,-52.09649426,69.09649426,81.91294,0.136382572,0.08191294,23.77962112,4.275201579,23.3921575,3.06055977,0.550240472,3.010691204
641.png,-43.3164838,-23.01328004,11.58724111,-43.31668712,-23.01325304,11.58714444,-49.05638313,66.05638313,72.740213,0.123530835,0.072740213,21.05622989,3.38342571,20.78261888,2.760280523,0.443536385,2.724412605
642.png,-43.31655848,-23.01326136,11.58753806,-43.316767,-23.0132328,11.58744444,-48.19641953,65.19641953,168.308403,0.214794727,0.168308403,21.60863902,3.559702766,21.31341823,0.559721947,0.092205889,0.552074933
643.png,-43.316633,-23.013243,11.58783056,-43.316848,-23.01321228,11.58774444,-49.97933585,66.97933585,142.205874,0.130823925,0.142205874,22.30121743,3.803187897,21.97453209,0.703671033,0.12000211,0.69336312
644.png,-43.31670876,-23.01322556,11.58813667,-43.31692708,-23.01319272,11.58804444,-48.0382092,65.0382092,107.493115,0.142320305,0.107493115,22.67410942,4.0415061,22.31101671,0.388208715,0.069195568,0.38199212
645.png,-43.31686724,-23.01318644,11.588735,-43.31709952,-23.0131414,11.58864444,-46.85710266,63.85710266,161.987155,0.185344665,0.161987155,24.3284361,5.405655398,23.7202802,2.21747706,0.492712182,2.162045147
646.png,-43.31694996,-23.01316592,11.5890275,-43.3171986,-23.0131102,11.58894444,-47.31171833,64.31171833,139.670441,0.157174852,0.139670441,26.22504082,6.594441805,25.38239751,1.949512374,0.49021643,1.886872107
647.png,-43.3170338,-23.0131454,11.58932472,-43.31727996,-23.01308456,11.58924444,-46.62981387,63.62981387,152.587979,0.128617475,0.152587979,26.11851281,7.162351487,25.11727359,0.079479955,0.021795398,0.076433133
648.png,-43.317199,-23.0131028,11.58991861,-43.31746276,-23.01303908,11.58984444,-46.52059015,63.52059015,155.334769,0.14885273,0.155334769,27.94439704,7.483381685,26.9237502,0.912223991,0.244289411,0.878905736
649.png,-43.31728,-23.0130812,11.59021139,-43.31754704,-23.01301964,11.59014444,-49.93477731,66.93477731,125.121328,0.112461789,0.125121328,28.21111365,7.244097052,27.2651791,0.262745936,0.067468342,0.253935916
650.png,-43.3175294,-23.01301364,11.59109944,-43.31778644,-23.01296384,11.59104444,-50.50558682,67.50558682,101.718772,0.185829214,0.101718772,26.92083898,5.937084605,26.25800064,0.443781503,0.097870959,0.432854823
651.png,-43.3176158,-23.01299084,11.59139333,-43.31785508,-23.0129474,11.59134444,-52.20274989,69.20274989,103.070364,0.118593644,0.103070364,24.99654201,5.227780993,24.44376032,2.663209366,0.556984054,2.604314284
652.png,-43.31778164,-23.01294996,11.59199611,-43.317982,-23.01292,11.59194444,-49.95127143,66.95127143,116.83655,0.148925588,0.11683655,20.80571429,3.717082261,20.47098059,2.116552874,0.378136556,2.082500616
653.png,-43.3178584,-23.0129316,11.59229306,-43.31805244,-23.01290696,11.59224444,-49.18942222,66.18942222,134.327486,0.12895041,0.134327486,20.07787151,3.115912208,19.83461659,4.445333009,0.68987728,4.391475253
654.png,-43.31792964,-23.01291352,11.59259056,-43.31812364,-23.0128934,11.59254444,-46.97979523,63.97979523,81.316927,0.096314828,0.081316927,20.01191277,2.600339224,19.84225009,0.120724798,0.015686928,0.119701283
655.png,-43.31799732,-23.0128966,11.59289194,-43.31818364,-23.01288212,11.59284444,-48.55381253,65.55381253,104.639126,0.10677401,0.104639126,19.16738143,1.944800227,19.06846252,0.910304455,0.09236318,0.905606561
656.png,-43.31806296,-23.0128804,11.59318889,-43.31824696,-23.01287012,11.59314444,-46.94237814,63.94237814,218.405873,0.325360312,0.218405873,18.89668169,1.438138676,18.84187719,0.338247126,0.025742418,0.337266135
657.png,-43.318242,-23.01283516,11.59408889,-43.31839004,-23.01284642,11.59404444,-49.94264249,66.94264249,139.353958,0.150074913,0.139353958,15.22714483,0.262181709,15.22488753,1.374965935,0.023674229,1.374762108
658.png,-43.31829296,-23.01282188,11.59438611,-43.31841737,-23.01282437,11.59434444,-47.03673394,64.03673394,153.453687,0.183198076,0.153453687,12.75660429,0.829426519,12.72961133,1.710630571,0.111224141,1.707010879
659.png,-43.31834012,-23.01280892,11.59468333,-43.31843825,-23.01279125,11.59464444,-48.23944461,65.23944461,141.734092,0.200092991,0.141734092,10.24814926,2.313346187,9.98363625,0.796322997,0.179756434,0.775769257
660.png,-43.31836884,-23.01280028,11.59497583,-43.31845913,-23.01275813,11.59494444,-49.3285417,66.3285417,172.29026,0.204115597,0.17229026,10.36631333,5.050142716,9.052983524,1.150981496,0.560722084,1.005161255
661.png,-43.318422,-23.012781,11.59528583,-43.31848001,-23.01272501,11.59524444,-47.18023163,64.18023163,134.950792,0.158596951,0.134950792,8.591341344,5.604990586,6.511161695,1.320263362,0.861339739,1.000594422
662.png,-43.3184574,-23.01276332,11.59557861,-43.31850089,-23.01269189,11.59554444,-48.25268064,65.25268064,118.425598,0.126702759,0.118425598,9.080289463,4.030782545,8.13661163,0.123270498,0.054720345,0.110459493
663.png,-43.318479,-23.0127482,11.59587111,-43.31852056,-23.01265804,11.59584444,-45.10504745,62.10504745,143.87371,0.155644103,0.14387371,10.85566587,3.80201868,10.168094,0.647814296,0.226886317,0.60678329
664.png,-43.318507,-23.01272024,11.5961725,-43.31850832,-23.01260536,11.59614444,-46.51734073,63.51734073,152.38723,0.156183371,0.15238723,12.72301171,0.377267383,12.71741704,1.745243633,0.051750601,1.744476201
665.png,-43.31852632,-23.01268532,11.59647583,-43.3184939,-23.0125566,11.59644444,-47.50722853,64.50722853,157.969218,0.226155444,0.157969218,14.63728961,2.8296615,14.36117206,1.253718687,0.242367241,1.230068561
666.png,-43.31853152,-23.01260332,11.59707,-43.31847068,-23.0124738,11.59704444,-47.06064631,64.06064631,165.612581,0.185521425,0.165612581,15.64088674,5.777759112,14.53460827,0.188442866,0.069610982,0.175114319
667.png,-43.3185262,-23.012561,11.59736722,-43.31845596,-23.01242124,11.59734444,-46.22243499,63.22243499,125.493293,0.149582938,0.125493293,17.07055394,6.747120223,15.68056698,1.294815282,0.51177451,1.189383649
668.png,-43.31851592,-23.01251724,11.59767278,-43.31844024,-23.01236656,11.59764444,-45.26157435,62.26157435,129.263621,0.152999406,0.129263621,18.40226417,7.30438069,16.89051063,1.30682979,0.518717816,1.199473187
669.png,-43.31850332,-23.01247188,11.59796556,-43.3184262,-23.0123158,11.59794444,-44.95872876,61.95872876,94.85106,0.138924935,0.09485106,19.00714314,7.450319306,17.48611542,0.615943351,0.241434213,0.566653097
670.png,-43.31848884,-23.01242608,11.59826667,-43.31841148,-23.01226708,11.59824444,-46.94273807,63.94273807,78.575018,0.106225981,0.078575018,19.31177609,7.473437366,17.80708931,0.317669254,0.122934383,0.292917893
671.png,-43.31847372,-23.01237964,11.59856806,-43.31839484,-23.01221652,11.59854444,-46.14377556,63.14377556,121.818253,0.172253463,0.121818253,19.7918366,7.628604139,18.26256266,0.481847499,0.185724241,0.444616148
672.png,-43.31844348,-23.0122844,11.59917139,-43.31836412,-23.01212436,11.59914444,-47.32547,64.32547,156.968099,0.217031399,0.156968099,19.50148858,7.680184268,17.92547981,1.676029265,0.66006313,1.540581307
673.png,-43.3184276,-23.0122358,11.59946833,-43.3183465,-23.0120855,11.59944444,-48.4237202,65.4237202,256.818495,0.333356105,0.256818495,18.60566711,7.867135637,16.86057607,0.955752233,0.404125926,0.866108866
674.png,-43.31841308,-23.0121872,11.59976583,-43.31832852,-23.01204812,11.59974444,-48.09823853,65.09823853,88.281668,0.113212455,0.088281668,17.67411371,8.235582704,15.63807766,0.018456876,0.008600326,0.016330667
675.png,-43.31839996,-23.0121432,11.60006722,-43.31830854,-23.01202274,11.60004444,-47.48034825,64.48034825,70.522301,0.105740038,0.070522301,16.3031372,8.969722151,13.61383,1.577147104,0.867720804,1.316986558
676.png,-43.3183752,-23.01206528,11.60066556,-43.31827353,-23.01199607,11.60064444,-48.63514373,65.63514373,136.875381,0.222952571,0.136875381,12.93737024,8.02906787,10.14443778,2.17335036,1.348804063,1.704165305
677.png,-43.3183644,-23.01202888,11.6009625,-43.3182576,-23.0119904,11.60094444,-48.2373864,65.2373864,173.832474,0.316397087,0.173832474,11.74853731,4.65432794,10.78727771,2.430763398,0.962976896,2.23187952
678.png,-43.31834084,-23.01196172,11.60156222,-43.31821888,-23.0119848,11.60154444,-46.73640636,63.73640636,145.277859,0.166313561,0.145277859,12.76113835,2.014167402,12.60118176,1.901211937,0.300079742,1.877380883
679.png,-43.3183244,-23.0119324,11.60186361,-43.31818972,-23.0119902,11.60184444,-45.90983333,62.90983333,125.320622,0.120995167,0.125320622,15.2181772,5.895639657,14.02976658,0.609814923,0.236247022,0.562193547
680.png,-43.31827488,-23.01189228,11.60246639,-43.3181158,-23.0120054,11.60244444,-47.83664927,64.83664927,168.195516,0.184815736,0.168195516,20.56407601,12.07977126,16.64212571,0.508150725,0.298498436,0.411236967
681.png,-43.318161,-23.011888,11.60336333,-43.31794184,-23.01204348,11.60334444,-47.16517627,64.16517627,102.625884,0.143165183,0.102625884,28.3061231,16.76951256,22.8039482,1.66030563,0.983621671,1.337573621
682.png,-43.31811296,-23.0118956,11.60366944,-43.31788328,-23.01205656,11.60364444,-47.8599363,64.8599363,115.543811,0.190169564,0.115543811,29.53176817,17.37441795,23.88001115,1.179321436,0.693829892,0.953624208
683.png,-43.31806382,-23.0119037,11.60396639,-43.317823,-23.0120702,11.60394444,-49.35337609,66.35337609,84.987309,0.121219758,0.084987309,30.81324128,17.98580671,25.01932443,1.244694891,0.726533165,1.010650746
684.png,-43.31800576,-23.0119186,11.60426778,-43.31776192,-23.01208292,11.60424444,-49.46781471,66.46781471,62.272242,0.102756758,0.062272242,30.91913053,17.74060753,25.32318062,0.241584922,0.138615259,0.197861276
685.png,-43.3178824,-23.011952,11.60487056,-43.31763148,-23.01211172,11.60484444,-48.45949011,65.45949011,100.200727,0.140399733,0.100200727,31.2173578,17.22314319,26.03625869,0.285523542,0.157528157,0.238135618
686.png,-43.31781948,-23.01196848,11.6051675,-43.31756884,-23.01212576,11.60514444,-48.03705464,65.03705464,106.138002,0.123569962,0.106138002,31.04128315,16.95101004,26.0043173,0.096380845,0.052631609,0.080741446
687.png,-43.31775576,-23.01198576,11.60546917,-43.3175044,-23.0121404,11.60544444,-46.64175753,63.64175753,61.213788,0.095094927,0.061213788,30.93962238,16.65602815,26.07368327,0.004693629,0.002526767,0.003955453
688.png,-43.31769248,-23.01200304,11.60576611,-43.31743648,-23.01215552,11.60574444,-48.16831656,65.16831656,63.295648,0.110901591,0.063295648,31.20679377,16.41264079,26.54221543,0.397793766,0.209212335,0.338334271
689.png,-43.31762932,-23.01202032,11.60607167,-43.31736736,-23.01217064,11.60604444,-51.8568428,68.8568428,62.76083,0.11423181,0.06276083,31.59563422,16.16881034,27.14504879,0.529254594,0.270841759,0.454703383
690.png,-43.31750524,-23.01205252,11.60667111,-43.31725224,-23.01219704,11.60664444,-50.22480032,67.22480032,88.597431,0.122129708,0.088597431,30.47658239,15.52602389,26.22526752,1.67562414,0.853631818,1.441883829
691.png,-43.3174452,-23.01206764,11.60695944,-43.317198,-23.01221,11.60694444,-49.92709167,66.92709167,102.98705,0.12767555,0.10298705,29.84516685,15.28784194,25.63232087,0.636039324,0.325803796,0.546258096
692.png,-43.31732916,-23.01209696,11.60756667,-43.31711196,-23.01224268,11.60754444,-50.54453095,67.54453095,150.320833,0.212577223,0.150320833,27.49897629,15.68041962,22.59022217,2.987465303,1.703507398,2.454182447
693.png,-43.317275,-23.012111,11.60787222,-43.3170708,-23.0122668,11.60784444,-48.87317814,65.87317814,106.70094,0.201560297,0.10670094,27.12744591,16.81659815,21.28615391,0.77185736,0.478482755,0.605655048
694.png,-43.31722424,-23.01212496,11.60816611,-43.3170519,-23.0122884,11.60814444,-48.06932459,65.06932459,150.214818,0.231917198,0.150214818,25.29306309,17.70176631,18.06617032,2.350081253,1.644743027,1.678601284
695.png,-43.3171738,-23.01213808,11.6084725,-43.3170354,-23.0123164,11.60844444,-49.30564251,66.30564251,91.186438,0.181097436,0.091186438,24.31613582,14.64324258,19.41262239,1.838860089,1.107366506,1.468041502
696.png,-43.31712568,-23.0121526,11.60876944,-43.31702298,-23.01235528,11.60874444,-47.91044706,64.91044706,108.077464,0.121081364,0.108077464,24.79208556,11.03652339,22.20005987,0.698375523,0.310891062,0.625359992
697.png,-43.31700656,-23.01221596,11.60967361,-43.31702108,-23.0124114,11.60964444,-49.11829747,66.11829747,74.876128,0.100645816,0.074876128,21.69496575,2.000068929,21.60257538,2.621920971,0.241716107,2.610755235
698.png,-43.3169808,-23.01224848,11.60997194,-43.3170227,-23.01242625,11.60994444,-50.17626675,67.17626675,120.846853,0.127876451,0.120846853,20.15011994,4.79587891,19.57107251,2.812911691,0.669493973,2.732077964
699.png,-43.31696848,-23.01228764,11.61027333,-43.31703048,-23.01247652,11.61024444,-50.79939969,67.79939969,71.537116,0.105255359,0.071537116,21.8616653,6.844991482,20.76243005,1.107046586,0.346621556,1.051382728
700.png,-43.31696254,-23.01232922,11.61057472,-43.31703966,-23.01253484,11.61054444,-50.67577422,67.67577422,101.154034,0.171062859,0.101154034,24.10457009,8.387982158,22.59805422,4.204386092,1.463055155,3.941615408
701.png,-43.3169686,-23.01238276,11.61088028,-43.31704416,-23.01255399,11.61084444,-50.2412265,67.2412265,114.002826,0.173239061,0.114002826,20.48374541,8.217864791,18.76300947,4.876527234,1.956411811,4.466874824
702.png,-43.31697916,-23.0124214,11.61118167,-43.31704848,-23.01257163,11.61114444,-50.04249457,67.04249457,107.783021,0.140853,0.107783021,18.09119242,7.575165457,16.42888041,2.410866562,1.009480894,2.189343716
703.png,-43.31698952,-23.0124592,11.61148306,-43.31705226,-23.01258703,11.61144444,-52.70620017,69.70620017,69.46396,0.104530732,0.06946396,15.54898284,6.896115686,13.93608466,2.569821985,1.139739485,2.303253989
704.png,-43.3170128,-23.01252944,11.61209,-43.31705503,-23.01259814,11.61204444,-52.28538205,69.28538205,85.616663,0.135585053,0.085616663,8.753565239,4.774601468,7.336762583,3.436909964,1.87465049,2.880631119
705.png,-43.31702528,-23.01257952,11.61268833,-43.31705781,-23.01260925,11.61264444,-50.68761745,67.68761745,82.454792,0.12891531,0.082454792,4.686214689,2.871792198,3.703163201,2.214387792,1.357014564,1.749864214
706.png,-43.317026,-23.01259536,11.61299611,-43.3170592,-23.0126148,11.61294444,-51.32944493,68.32944493,154.771693,0.184999582,0.154771693,4.027180888,1.605144953,3.693466608,1.124808479,0.448323704,1.031600683
707.png,-43.3170252,-23.0126046,11.61330194,-43.31706059,-23.01262035,11.61324444,-48.55294654,65.55294654,132.44091,0.143909228,0.13244091,4.025446753,1.109410894,3.869551528,0.395625841,0.109034263,0.380304268
708.png,-43.31702412,-23.01260776,11.6136075,-43.317061,-23.01262352,11.61354444,-49.16845624,66.16845624,160.104212,0.170762624,0.160104212,4.164097708,1.106059429,4.014516441,0.013481185,0.003580846,0.012996918
709.png,-43.31702352,-23.012608,11.61390889,-43.3170505,-23.01262879,11.61384444,-45.75292578,62.75292578,149.138286,0.156302723,0.149138286,3.598689947,1.81109164,3.109745392,1.190924984,0.599349851,1.029117133
710.png,-43.317023,-23.01260804,11.61421028,-43.317037,-23.01263494,11.61414444,-46.94230439,63.94230439,126.391782,0.162067973,0.126391782,3.306705186,1.907065916,2.701369797,1.488947524,0.858716128,1.216376316
711.png,-43.31702288,-23.01260912,11.61451667,-43.3170235,-23.0126411,11.61444444,-46.88605784,63.88605784,134.416395,0.1536572,0.134416395,3.54216932,0.576126669,3.495002366,1.422692613,0.231398074,1.403748269
712.png,-43.3170218,-23.0126102,11.61481806,-43.31701,-23.01264726,11.61474444,-47.77759891,64.77759891,147.694047,0.16368511,0.147694047,4.278732377,1.604827175,3.966368677,0.608483095,0.228224185,0.564061521
713.png,-43.31702,-23.01261208,11.61542056,-43.316983,-23.01265957,11.61534444,-44.19350365,61.19350365,135.023437,0.145298937,0.135023437,6.484313538,4.205591092,4.935516754,1.40358196,0.910334109,1.068332406
714.png,-43.31701868,-23.01261752,11.61572194,-43.3169695,-23.01266572,11.61564444,-46.85480109,63.85480109,138.284623,0.140140102,0.138284623,7.342374935,4.955414276,5.417964474,0.924979432,0.624274342,0.682545599
715.png,-43.3170144,-23.0126272,11.616025,-43.316956,-23.01267188,11.61594444,-45.96356073,62.96356073,152.61934,0.179139792,0.15261934,7.766883084,4.519019989,6.316876694,0.384609922,0.223778304,0.31280675
716.png,-43.3169982,-23.0126478,11.61662472,-43.31692816,-23.0126628,11.61654444,-46.11661925,63.11661925,133.535278,0.154513594,0.133535278,7.369666783,1.124852639,7.283316211,0.00329275,0.000502582,0.003254169
717.png,-43.31698436,-23.0126548,11.61693028,-43.31691304,-23.0126277,11.61684444,-45.16064568,62.16064568,105.652872,0.127295676,0.105652872,7.903229361,3.371669017,7.147928538,2.568006373,1.095560704,2.322585515
718.png,-43.31696924,-23.0126602,11.61723611,-43.31692528,-23.01266424,11.61714444,-44.85005039,61.85005039,121.960012,0.162139051,0.121960012,4.52862519,1.892202711,4.114366903,3.405985505,1.423128375,3.094421253
719.png,-43.31695596,-23.012661,11.61753306,-43.3168896,-23.0126394,11.61744444,-49.90135104,66.90135104,105.628937,0.114100971,0.105628937,7.211073545,2.752832326,6.664945301,3.212413859,1.226341218,2.969122769
720.png,-43.316947,-23.012654,11.61783861,-43.31683236,-23.01258054,11.61774444,-48.86986486,65.86986486,125.133463,0.151047056,0.125133463,14.29315298,8.508155281,11.48501267,7.568547702,4.505260608,6.081573906
721.png,-43.3169456,-23.01263648,11.61814,-43.31681352,-23.01255704,11.61804444,-45.88606533,62.88606533,114.392305,0.140475099,0.114392305,16.14700434,9.179078788,13.28421099,1.295300801,0.736338943,1.065649626
722.png,-43.31692288,-23.01259024,11.61873972,-43.31678659,-23.01251701,11.61864444,-46.4065814,63.4065814,93.913067,0.13571724,0.093913067,16.15461927,8.500071678,13.7375582,1.071995689,0.564051683,0.911603233
723.png,-43.31691012,-23.01256432,11.61904306,-43.31678285,-23.01248107,11.61894444,-43.53462916,60.53462916,120.924956,0.160705828,0.120924956,15.97555421,9.593040651,12.77465863,0.844088996,0.506860666,0.674965553
724.png,-43.31689116,-23.01251392,11.61965861,-43.31677415,-23.01239723,11.61964444,-45.22749135,62.22749135,149.750199,0.169876326,0.149750199,17.63175158,11.63971905,13.24370054,1.708642247,1.127971638,1.283408864
725.png,-43.31687616,-23.01247344,11.62026139,-43.31676669,-23.01232536,11.62024444,-45.80758506,62.80758506,146.576804,0.148328095,0.146576804,19.87116137,10.81495382,16.67032778,1.628261589,0.886187453,1.365982284
726.png,-43.31686968,-23.01245562,11.62056278,-43.31676296,-23.01228942,11.62054444,-45.22568893,62.22568893,145.916878,0.15479801,0.145916878,21.41161625,10.51315462,18.65290568,2.957339012,1.452060504,2.576310215
