pl_target,pl_pred_gtb,pl_pred_ann,pl_pred_svr,pl_pred_rf
84.413102,67.97423023,50.62701658,74.63557926,64.32076249
81.105584,69.77536879,57.01963544,76.05212965,64.32076249
80.668691,69.77536879,63.92204585,79.018291,64.32076249
80.50266,69.77950271,66.79612038,80.30979498,64.32076249
83.266732,69.83297647,71.46099516,82.6346502,64.32076249
84.983968,69.83297647,86.88890025,79.53794604,64.32076249
78.654863,69.76960252,79.71874615,75.0351269,64.32076249
80.212655,69.76960252,79.71874615,75.0351269,64.32076249
74.747659,69.76960252,72.38263505,70.74788116,64.32076249
78.425714,70.40386079,71.27382847,68.71702418,64.32076249
82.077863,70.40386079,73.44884857,69.52957428,64.32076249
82.014764,70.40386079,73.44884857,69.52957428,64.32076249
78.799607,70.40386079,73.44884857,69.52957428,64.32076249
78.265107,70.57661143,84.8616559,71.67449767,64.32076249
72.453546,70.57661143,85.93735485,72.0930326,64.32076249
76.145043,70.60694792,84.13172803,70.55683179,64.32076249
72.367936,70.60694792,79.51984299,68.83232538,64.32076249
74.82406,70.55110556,78.3294175,68.71154838,64.32076249
79.197133,70.55110556,77.84567189,67.32713686,64.32076249
80.952363,70.55110556,77.84567189,67.32713686,64.32076249
88.327916,70.55110556,77.84567189,67.32713686,64.32076249
87.624776,70.43329355,72.44690038,69.59161228,64.32076249
89.600377,70.43329355,72.44690038,69.59161228,64.32076249
90.412099,70.70504754,73.53459175,71.86838785,64.32076249
89.397634,81.50935922,74.12648254,82.47625618,64.32076249
88.648389,84.20288634,63.24186528,89.47895379,76.06051322
88.405049,84.20288634,63.24186528,89.47895379,76.06051322
90.168447,79.11943222,82.46978754,88.14021919,64.32076249
89.625722,73.54410886,73.41800871,81.91583448,64.32076249
89.716275,73.44912748,57.18744083,78.17337804,64.32076249
89.765256,73.59991744,58.51640898,81.26490124,64.32076249
87.674512,73.43629149,51.3385007,76.97684454,64.32076249
88.241468,73.5855401,47.05562076,75.77403608,64.32076249
85.967397,73.5855401,47.05562076,75.77403608,64.32076249
87.669835,65.6038104,45.32031522,75.12653924,64.32076249
86.791486,73.5855401,38.96015246,74.99577455,64.32076249
88.332891,73.43629149,48.58854275,78.00811233,64.32076249
88.160504,65.55785068,37.54042306,75.04989281,64.32076249
87.797612,73.5855401,45.6939267,76.74928543,64.32076249
85.97498,65.55785068,48.17898531,79.39005603,64.32076249
85.219884,65.55785068,41.4986216,77.54183956,64.32076249
85.641423,65.55785068,41.4986216,77.54183956,64.32076249
86.07652,65.72383346,35.54368602,75.88714777,64.32076249
83.834802,65.72383346,23.52867913,71.68253629,64.32076249
84.696973,65.33292367,21.80587472,71.70607626,64.32076249
84.872159,65.53261043,48.47722948,80.98645043,64.32076249
84.542112,65.53261043,42.32369534,79.95311993,64.32076249
85.495122,65.53261043,45.01897722,80.20091057,64.32076249
85.081624,65.53261043,45.01897722,80.20091057,64.32076249
85.561154,65.73384676,41.91108797,79.2935871,64.32076249
86.649579,65.77236192,37.26654052,78.43248427,64.32076249
85.841344,67.3903684,40.03206413,78.43435572,64.32076249
86.298444,67.59160474,43.02962404,78.40262333,64.32076249
85.318624,65.77236192,33.85098988,78.02710201,64.32076249
85.853841,65.77236192,33.60543453,78.00520109,64.32076249
85.808927,65.77236192,33.60543453,78.00520109,64.32076249
87.684659,67.59160474,41.78410174,78.06429143,64.32076249
89.49059,67.59160474,41.78410174,78.06429143,64.32076249
89.850225,65.87179934,34.1243518,78.07445155,64.32076249
88.912839,67.3903684,42.54942129,77.20714852,64.32076249
89.156201,67.48980582,40.69425886,76.68101394,64.32076249
87.782758,67.48980582,38.85091452,76.15686607,64.32076249
86.295537,67.48980582,38.85091452,76.15686607,64.32076249
85.753751,67.10306427,38.35277175,75.16286151,64.32076249
84.657415,67.10306427,38.52879528,74.91736271,64.32076249
86.035825,67.10306427,37.81905357,74.55123211,64.32076249
87.571698,67.10306427,38.84637152,74.51776973,64.32076249
87.592618,67.11534308,39.92586177,74.15106417,64.32076249
87.190129,67.47353429,37.12171547,75.39739158,64.32076249
89.346326,67.53690824,36.96964058,75.08286455,64.32076249
89.280606,68.60963202,37.54490305,75.13353896,64.32076249
89.241803,67.95719414,39.97042563,74.70419418,64.32076249
88.411664,67.95719414,49.28302463,74.39884856,64.32076249
85.614957,67.20082222,54.52804452,75.60249777,64.32076249
89.487752,67.20082222,54.52804452,75.60249777,64.32076249
82.548398,69.77536879,60.85790074,77.79820783,64.32076249
79.789399,69.77536879,63.92204585,79.018291,64.32076249
80.402932,69.77950271,66.79612038,80.30979498,64.32076249
82.612149,69.77950271,81.24451148,82.00121039,64.32076249
83.770875,69.83297647,90.50494668,81.67819141,64.32076249
82.960485,69.83297647,90.50494668,81.67819141,64.32076249
88.075002,69.83297647,90.50494668,81.67819141,64.32076249
84.260079,70.46723474,80.26283238,76.0172204,64.32076249
82.502931,69.76960252,79.71874615,75.0351269,64.32076249
80.224931,70.40386079,74.84600829,72.45370496,64.32076249
83.145677,69.76960252,72.38263505,70.74788116,64.32076249
81.412835,70.40386079,71.34518357,69.27209288,64.32076249
81.27353,70.40386079,71.34518357,69.27209288,64.32076249
77.423555,70.57661143,84.8616559,71.67449767,64.32076249
80.214078,70.60694792,82.67940614,70.31217303,64.32076249
82.295068,70.60694792,82.67940614,70.31217303,64.32076249
88.022374,70.60694792,79.51984299,68.83232538,64.32076249
83.278344,70.55110556,76.7138858,66.26129928,64.32076249
80.205323,70.40899035,72.21451463,63.24778619,64.32076249
83.191133,71.51104649,74.11649099,62.21506318,64.32076249
80.852357,71.51104649,74.11649099,62.21506318,64.32076249
86.240651,70.59982599,70.82355463,57.43907438,64.32076249
83.695207,70.59982599,70.82355463,57.43907438,64.32076249
88.128865,70.59982599,70.82355463,57.43907438,64.32076249
80.317357,70.59982599,70.82355463,57.43907438,64.32076249
79.162919,70.59982599,70.82355463,57.43907438,64.32076249
82.196054,70.59982599,70.82355463,57.43907438,64.32076249
81.847772,70.59982599,70.82355463,57.43907438,64.32076249
80.508027,70.59982599,70.82355463,57.43907438,64.32076249
80.545911,71.55700621,74.57392728,62.37974838,64.32076249
83.807767,71.55700621,74.57392728,62.37974838,64.32076249
84.020333,71.55700621,74.57392728,62.37974838,64.32076249
84.506036,71.55700621,74.57392728,62.37974838,64.32076249
83.81236,71.55700621,74.57392728,62.37974838,64.32076249
84.409597,71.55700621,74.57392728,62.37974838,64.32076249
61.976561,70.55467498,59.50817464,66.41860637,64.32076249
61.350344,70.55467498,59.50817464,66.41860637,64.32076249
61.227912,70.55467498,59.50817464,66.41860637,64.32076249
62.326491,70.55467498,59.50817464,66.41860637,64.32076249
62.003081,70.55467498,60.18990832,66.19439666,64.32076249
61.921927,70.55467498,60.18990832,66.19439666,64.32076249
62.2191,70.55467498,60.18990832,66.19439666,64.32076249
63.110381,71.2415497,56.5490136,66.64271206,64.32076249
62.298026,71.2415497,56.61389133,66.79588219,64.32076249
61.04991,71.2415497,56.58530185,66.78852014,64.32076249
68.604525,71.2415497,56.58524086,66.78788224,64.32076249
70.087592,71.2415497,56.58524086,66.78788224,64.32076249
63.186576,71.2415497,56.58530185,66.78852014,64.32076249
62.322539,71.2415497,56.55662687,66.64513863,64.32076249
60.518973,71.18933653,58.08244801,65.67242882,64.32076249
67.992366,70.55507825,59.89256122,65.44716022,64.32076249
68.921466,70.55507825,60.04482067,65.10698737,64.32076249
70.713042,71.20962821,58.03656963,65.42969858,64.32076249
77.234046,71.13765062,60.72762395,67.83156951,64.32076249
79.177611,83.62540662,57.71207453,86.61094683,76.06051322
81.018721,73.45583962,54.01510913,84.2211315,64.32076249
79.558722,73.51674664,46.0691767,82.97180674,64.32076249
79.357268,73.36749803,38.97485214,77.70344805,64.32076249
79.935698,73.51674664,39.5129206,78.01852462,64.32076249
80.051436,65.53501694,37.76113122,77.36635823,64.32076249
80.459502,73.51674664,31.99296413,77.39404096,64.32076249
80.172065,73.51674664,25.06410918,73.37770973,64.32076249
80.034651,65.48905722,30.95913457,77.42731311,64.32076249
79.683562,65.65504,30.39790992,76.99923413,64.32076249
80.333892,65.65504,30.39790992,76.99923413,64.32076249
80.000174,73.51674664,36.91244103,80.09949031,64.32076249
79.387366,65.48905722,35.73281848,82.57692993,64.32076249
79.380965,65.48905722,34.32731437,80.93902838,64.32076249
78.620063,65.65504,28.86542132,78.84847025,64.32076249
77.450583,65.65504,17.3138185,73.72691271,64.32076249
78.153212,65.65504,31.57737677,82.40717275,64.32076249
77.963805,65.65504,31.57737677,82.40717275,64.32076249
77.953017,65.65504,30.31391804,82.07047593,64.32076249
77.86193,65.46381697,38.13126068,85.45821825,64.32076249
78.493392,65.46381697,33.4915588,84.50809348,64.32076249
76.950309,65.70356846,31.01524713,84.17018433,64.32076249
79.206786,67.32157494,32.58856485,84.73350168,64.32076249
80.435706,67.52281128,33.8336718,84.8725435,64.32076249
79.259124,67.52281128,33.8336718,84.8725435,64.32076249
79.100127,65.70356846,27.71466364,83.40126181,64.32076249
78.55577,67.42101236,33.29564647,84.26523548,64.32076249
78.632186,65.80300588,29.0490432,83.49781805,64.32076249
79.024626,67.32157494,32.2270853,83.78663123,64.32076249
77.118994,67.42101236,31.36774032,83.33866257,64.32076249
78.11344,67.42101236,31.36774032,83.33866257,64.32076249
79.622008,67.04654962,30.17125033,81.17807016,64.32076249
78.986289,67.04654962,30.17125033,81.17807016,64.32076249
79.792029,67.40474084,25.79191046,81.8853158,64.32076249
79.355017,67.46811479,25.82364633,81.5501059,64.32076249
78.651206,68.64027598,31.35864207,80.24244029,64.32076249
78.905776,68.64027598,31.35864207,80.24244029,64.32076249
79.971877,67.89388361,26.73435494,80.77106502,64.32076249
75.35179,67.9109197,36.98935653,80.72812145,64.32076249
73.997565,69.71205827,44.11773511,82.16658376,64.32076249
77.790633,70.16510704,46.79345635,82.91439104,64.32076249
73.559966,69.71619218,62.50660356,84.0530434,64.32076249
78.210784,69.76966594,71.40799536,83.38404696,64.32076249
77.743277,70.40392421,67.71273022,80.6281937,64.32076249
75.703856,70.34055026,61.1065202,77.33912527,64.32076249
78.914778,70.34055026,58.89530753,75.83809938,64.32076249
77.74301,69.70629199,56.51566776,74.53597174,64.32076249
75.181388,70.34055026,56.81920319,73.12708798,64.32076249
74.191748,70.34055026,56.81920319,73.12708798,64.32076249
71.722964,70.34055026,58.63178381,73.79757719,64.32076249
73.556395,70.35609088,59.58123467,73.93510711,64.32076249
71.601386,70.57097692,70.32013306,75.09649131,64.32076249
69.578696,70.6013134,69.97785875,74.35174794,64.32076249
64.007529,70.5617969,67.6787642,73.08067125,64.32076249
66.157813,70.5617969,67.6787642,73.08067125,64.32076249
72.699851,70.50595454,67.07265885,72.8270504,64.32076249
78.304663,70.50595454,65.92761242,71.55290887,64.32076249
79.59973,70.38814254,58.99326837,71.15259653,64.32076249
80.328963,70.38814254,60.63294693,72.06084234,64.32076249
79.873763,80.2107277,63.42483941,89.57398697,64.32076249
80.681853,78.94943626,75.3161668,85.31271217,64.32076249
80.581023,73.39471137,48.80482922,84.25533378,64.32076249
79.053054,73.51674664,39.5129206,78.01852462,64.32076249
78.613593,65.53501694,37.76113122,77.36635823,64.32076249
80.076529,65.53501694,37.76113122,77.36635823,64.32076249
79.541083,73.51674664,31.99296413,77.39404096,64.32076249
80.419844,73.51674664,25.06410918,73.37770973,64.32076249
79.730132,73.36749803,40.49906808,81.83249036,64.32076249
78.795943,65.48905722,30.95913457,77.42731311,64.32076249
78.946067,65.65504,30.39790992,76.99923413,64.32076249
78.275969,65.48905722,39.93478342,84.34341532,64.32076249
78.163375,65.48905722,35.73281848,82.57692993,64.32076249
77.304579,65.65504,28.86542132,78.84847025,64.32076249
77.065482,65.26413021,16.93406938,73.75613882,64.32076249
78.45391,65.65504,31.57737677,82.40717275,64.32076249
78.274703,65.46381697,41.20263457,86.24413642,64.32076249
76.376425,65.46381697,36.38253689,84.52579321,64.32076249
77.367827,65.46381697,36.38253689,84.52579321,64.32076249
76.60311,65.46381697,37.23428466,85.31982665,64.32076249
76.286811,65.6650533,34.42654419,84.32001578,64.32076249
76.94332,65.70356846,31.01524713,84.17018433,64.32076249
76.050505,67.32157494,32.58856485,84.73350168,64.32076249
77.156188,67.52281128,33.8336718,84.8725435,64.32076249
77.77928,67.52281128,33.8336718,84.8725435,64.32076249
78.932677,65.70356846,28.3429984,83.32029221,64.32076249
78.179091,65.70356846,27.71466364,83.40126181,64.32076249
79.234343,67.52281128,31.96526626,84.5040766,64.32076249
79.550902,67.42101236,33.29564647,84.26523548,64.32076249
79.289885,67.42101236,32.08509538,84.38951363,64.32076249
79.499373,67.42101236,31.93531289,83.4623449,64.32076249
79.15084,67.42101236,31.93531289,83.4623449,64.32076249
77.468375,67.42101236,30.08131529,82.71006608,64.32076249
77.013655,67.03427082,30.08709062,82.52460082,64.32076249
80.137824,67.03427082,29.98418445,82.14777004,64.32076249
79.800116,67.03427082,29.22599711,81.7223789,64.32076249
80.367827,67.08595673,29.85336031,81.33544612,64.32076249
78.23281,67.04654962,30.17125033,81.17807016,64.32076249
77.927962,67.40474084,25.79191046,81.8853158,64.32076249
79.421706,68.54083856,25.73004564,81.55334356,64.32076249
79.860991,68.64027598,31.35864207,80.24244029,64.32076249
78.90457,66.31291124,21.66944294,81.25375738,64.32076249
78.700148,67.89388361,26.46986028,80.43388332,64.32076249
78.318053,67.9109197,35.55687849,80.64286156,64.32076249
74.493178,67.9109197,35.55687849,80.64286156,64.32076249
72.057753,69.71205827,40.65820302,80.96786089,64.32076249
74.831488,69.71205827,46.90288901,82.88750734,64.32076249
73.294745,69.71619218,49.61591739,83.34513351,64.32076249
78.95864,69.76966594,53.93450821,84.57645674,64.32076249
76.228865,69.76966594,68.64843804,81.53461784,64.32076249
72.803626,70.40392421,63.76255306,78.51716848,64.32076249
75.507567,69.70629199,62.19586188,78.05233919,64.32076249
69.871958,69.70629199,62.19586188,78.05233919,64.32076249
71.742194,69.70629199,62.19586188,78.05233919,64.32076249
69.865794,69.70629199,56.51566776,74.53597174,64.32076249
70.792922,70.34055026,56.81920319,73.12708798,64.32076249
75.98664,70.34055026,58.63178381,73.79757719,64.32076249
73.103003,70.57097692,70.32013306,75.09649131,64.32076249
70.21823,70.57097692,70.32013306,75.09649131,64.32076249
66.685225,70.6013134,69.97785875,74.35174794,64.32076249
65.018229,70.5617969,67.6787642,73.08067125,64.32076249
72.378211,70.50595454,67.07265885,72.8270504,64.32076249
73.6547,70.50595454,66.71734238,72.17379403,64.32076249
71.656325,70.50595454,66.71734238,72.17379403,64.32076249
79.162207,70.50595454,66.71734238,72.17379403,64.32076249
79.645583,70.38814254,58.99326837,71.15259653,64.32076249
79.950087,70.65989653,60.41637316,72.98981042,64.32076249
79.63021,84.20288634,52.98900644,84.96822022,76.06051322
80.207328,73.48643284,60.66489334,82.81134863,64.32076249
79.915168,73.38033403,49.7461155,80.76755074,64.32076249
79.347045,73.36749803,44.30673767,79.50691584,64.32076249
79.568183,73.51674664,39.5129206,78.01852462,64.32076249
79.629271,65.53501694,37.76113122,77.36635823,64.32076249
78.744986,73.51674664,31.99296413,77.39404096,64.32076249
78.797827,73.36749803,40.49906808,81.83249036,64.32076249
79.673453,73.36749803,40.49906808,81.83249036,64.32076249
79.440833,65.48905722,30.95913457,77.42731311,64.32076249
79.609328,73.51674664,36.91244103,80.09949031,64.32076249
77.69525,65.48905722,39.93478342,84.34341532,64.32076249
77.187789,65.48905722,34.32731437,80.93902838,64.32076249
76.272704,65.65504,28.86542132,78.84847025,64.32076249
77.707045,65.65504,17.3138185,73.72691271,64.32076249
75.226241,65.65504,17.3138185,73.72691271,64.32076249
76.458342,65.26413021,16.93406938,73.75613882,64.32076249
75.880492,65.46381697,41.20263457,86.24413642,64.32076249
76.944854,65.46381697,36.38253689,84.52579321,64.32076249
76.960234,65.46381697,38.13126068,85.45821825,64.32076249
75.904639,65.6650533,34.42654419,84.32001578,64.32076249
76.805602,65.70356846,31.01524713,84.17018433,64.32076249
79.417975,65.70356846,31.01524713,84.17018433,64.32076249
78.391501,67.32157494,32.58856485,84.73350168,64.32076249
77.358863,67.52281128,33.8336718,84.8725435,64.32076249
78.080306,65.70356846,28.3429984,83.32029221,64.32076249
77.901831,65.70356846,27.71466364,83.40126181,64.32076249
78.219161,67.52281128,31.96526626,84.5040766,64.32076249
79.029021,67.52281128,31.96526626,84.5040766,64.32076249
79.578551,67.52281128,31.96526626,84.5040766,64.32076249
79.990088,67.42101236,33.29564647,84.26523548,64.32076249
80.092353,65.80300588,29.0490432,83.49781805,64.32076249
79.855941,67.32157494,32.68904018,83.96577489,64.32076249
79.800727,67.42101236,31.93531289,83.4623449,64.32076249
78.711257,67.03427082,30.05643255,82.42957248,64.32076249
76.575164,67.03427082,30.05643255,82.42957248,64.32076249
75.532965,67.03427082,29.98418445,82.14777004,64.32076249
77.336776,67.03427082,29.22599711,81.7223789,64.32076249
78.648802,67.03427082,29.77332784,81.64535831,64.32076249
77.840934,67.04654962,30.17125033,81.17807016,64.32076249
79.579123,67.40474084,25.79191046,81.8853158,64.32076249
78.85871,67.46811479,25.82364633,81.5501059,64.32076249
78.951659,67.46811479,25.82364633,81.5501059,64.32076249
77.761519,68.54083856,25.73004564,81.55334356,64.32076249
79.646765,68.64027598,31.35864207,80.24244029,64.32076249
78.864165,67.89388361,26.73435494,80.77106502,64.32076249
79.857596,67.89388361,34.7367085,80.57236883,64.32076249
78.103072,67.13751169,38.81233504,81.04177418,64.32076249
73.696509,69.71205827,44.11773511,82.16658376,64.32076249
72.705107,69.71205827,46.90288901,82.88750734,64.32076249
71.945914,69.71619218,49.61591739,83.34513351,64.32076249
72.823073,69.71619218,62.50660356,84.0530434,64.32076249
78.471976,69.76966594,56.4142336,81.15521223,64.32076249
77.028075,69.76966594,71.40799536,83.38404696,64.32076249
70.411277,69.76966594,71.40799536,83.38404696,64.32076249
77.734702,69.76966594,71.40799536,83.38404696,64.32076249
77.046645,70.40392421,63.76255306,78.51716848,64.32076249
75.018889,69.70629199,62.19586188,78.05233919,64.32076249
74.809424,70.34055026,58.89530753,75.83809938,64.32076249
73.133918,69.70629199,56.51566776,74.53597174,64.32076249
74.937339,69.70629199,56.51566776,74.53597174,64.32076249
77.769591,70.34055026,56.12313106,73.48217803,64.32076249
74.709929,70.34055026,56.12313106,73.48217803,64.32076249
75.435874,70.34055026,56.12313106,73.48217803,64.32076249
78.907447,70.35609088,59.58123467,73.93510711,64.32076249
71.075034,70.57097692,70.32013306,75.09649131,64.32076249
77.788687,70.6013134,69.97785875,74.35174794,64.32076249
74.241271,70.6013134,69.97785875,74.35174794,64.32076249
72.273642,70.5617969,69.68555759,74.18166655,64.32076249
79.038375,70.5617969,67.6787642,73.08067125,64.32076249
76.945159,70.50595454,65.92761242,71.55290887,64.32076249
76.958861,70.36383933,62.47587893,69.23944007,64.32076249
76.286887,71.47701293,61.98794359,70.73929715,64.32076249
79.31494,71.47701293,61.98794359,70.73929715,64.32076249
71.513701,71.47701293,61.98794359,70.73929715,64.32076249
78.88098,71.52297264,62.57798193,70.87277848,64.32076249
77.447173,70.55467498,59.50817464,66.41860637,64.32076249
76.807021,70.55467498,59.50817464,66.41860637,64.32076249
76.456969,70.55467498,59.50817464,66.41860637,64.32076249
74.291274,70.55467498,59.50817464,66.41860637,64.32076249
71.908126,70.55467498,59.50817464,66.41860637,64.32076249
71.019747,70.55467498,59.50817464,66.41860637,64.32076249
72.326453,71.52297264,62.57798193,70.87277848,64.32076249
74.890921,71.52297264,62.57798193,70.87277848,64.32076249
77.308135,71.52297264,62.57798193,70.87277848,64.32076249
75.684577,71.52297264,62.57798193,70.87277848,64.32076249
75.463439,71.52297264,62.57798193,70.87277848,64.32076249
76.134131,71.52297264,62.57798193,70.87277848,64.32076249
75.376769,70.55467498,59.50817464,66.41860637,64.32076249
76.195571,70.55467498,59.50817464,66.41860637,64.32076249
